,CTSH,PGR,DG,HPQ,ALL,CTXS,DGX,EBAY,VRSN,ORLY,KMB,CLX,DLTR,HUM,EXPD,CDW,GPC,SNPS,APH,KR,TSCO,CBOE,CERN,MXIM,SJM,TYL,GIS,MAS,BIO,TROW,AKAM,CDNS,HSIC,DOX,FFIV,BR,AZO,NTAP,CHD,NOC,HSY,PAYX,WSO,CL,ACGL,AAP,JBHT,EPAM,CMI,K,JKHY,TRV,LH,OMC,ARW,LHX,QRVO,SWKS,BBY,HII,FAST,CHRW,CAG,PPL,MCK,PEG,FDS,IP,EXC,GRMN,POOL,J,LDOS,VMW,ETR,AOS,CHE,GD,PSA,SNA,BAH,AJG,PWR,OTIS,AON,CINF,EVRG,TTC,AEP,KNX,SRE,PKI,IPG,BRO,SCI,DTE,CAH,MSI,SON,IT,MKL,DPZ,NDAQ,RS,EXR,DLB,MTD,GNTX,PKG,ED,LII,AEE,BERY,HPE,GGG,WU,AZPN,RMD,EQR,XEL,GL,FNF,MPWR,WEC,GWW,AMCR,HOLX,RNR,CACI,AME,HRL,WAT,SEIC,TSN,AVB,WST,VRSK,CE,ATO,BAX,EA,KEYS,MKC,ES,RE,MSCI,CMS,ARE,ESS,CSL,LSTR,PNW,TER,AFL,STZ,ATR,TT,JNPR,WLTW,WRB,INGR,OGN,UTHR,FE,RSG,IEX,ORI,RJF,CPB,YUM,SSNC,GPK,FAF,RHI,BXP,CCK,CPRT,RPM,THG,G,HUBB,LAZ,JAZZ,AVY,PNR,DCI,FCN,FTV,EIX,JBL,AWK,CASY,UGI,UHAL,FLO,ALLE,DOV,CDK,ELS,CRUS,BLL,ODFL,MNST,MASI,CBRE,UHS,HIG,WPC,NUE,MAN,PINC,HRC,n/a,COG,STE,DRE,CTRA,NVR,IRM,MAA,CIEN,NI,WTW,SUM
10/11/2021,1.27,0.97,0.92,0.84,0.73,0.65,0.76,0.72,0.61,0.7,0.66,0.6,0.63,0.54,0.56,0.6,0.57,0.63,0.64,0.63,0.62,0.6,0.5,0.0,0.53,0.56,0.58,0.52,0.57,0.49,0.45,0.56,0.53,0.49,0.51,0.49,0.52,0.51,0.44,0.47,0.46,0.49,0.42,0.41,0.45,0.44,0.46,0.49,0.42,0.43,0.42,0.43,0.41,0.39,0.42,0.42,0.34,0.34,0.38,0.39,0.39,0.38,0.38,0.4,0.41,0.4,0.45,0.34,0.41,0.4,0.36,0.38,0.36,0.36,0.38,0.34,0.33,0.4,0.36,0.36,0.34,0.4,0.46,0.37,0.44,0.36,0.37,0.32,0.35,0.37,0.34,0.38,0.4,0.37,0.39,0.35,0.28,0.35,0.31,0.4,0.34,0.33,0.36,0.31,0.32,0.29,0.31,0.33,0.33,0.33,0.27,0.33,0.3,0.33,0.29,0.28,0.27,0.32,0.33,0.29,0.3,0.32,0.36,0.3,0.28,0.31,0.31,0.29,0.31,0.27,0.25,0.28,0.28,0.31,0.3,0.32,0.33,0.29,0.26,0.28,0.26,0.29,0.26,0.3,0.29,0.3,0.27,0.28,0.29,0.28,0.27,0.23,0.23,0.26,0.24,0.23,0.25,0.27,0.27,0.26,0.27,0.27,0.27,0.25,0.28,0.25,0.24,0.27,0.23,0.26,0.24,0.26,0.27,0.29,0.23,0.24,0.24,0.0,0.23,0.24,0.23,0.24,0.0,0.24,0.25,0.0,0.23,0.23,0.22,0.24,0.25,0.22,0.0,0.26,0.23,0.0,0.23,0.0,0.24,0.0,0.25,0.25,0.0,0.23,0.25,0.0,0.25,0.0,0.0,0.0,0.23,0.24,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.12
10/12/2021,1.28,0.95,0.93,0.84,0.72,0.6,0.76,0.75,0.6,0.7,0.65,0.6,0.64,0.57,0.55,0.6,0.58,0.62,0.64,0.62,0.61,0.62,0.5,0.0,0.52,0.57,0.57,0.53,0.57,0.49,0.45,0.55,0.53,0.5,0.51,0.49,0.52,0.52,0.44,0.48,0.46,0.49,0.42,0.41,0.46,0.45,0.45,0.49,0.42,0.42,0.42,0.44,0.41,0.39,0.43,0.43,0.34,0.34,0.38,0.4,0.4,0.38,0.37,0.39,0.41,0.39,0.45,0.34,0.4,0.4,0.36,0.39,0.37,0.35,0.38,0.34,0.32,0.4,0.36,0.36,0.34,0.4,0.46,0.37,0.44,0.37,0.36,0.31,0.34,0.35,0.33,0.38,0.39,0.38,0.39,0.34,0.28,0.35,0.3,0.4,0.34,0.33,0.37,0.31,0.32,0.28,0.31,0.34,0.33,0.32,0.27,0.32,0.29,0.33,0.29,0.28,0.3,0.31,0.32,0.28,0.3,0.33,0.36,0.3,0.28,0.31,0.31,0.29,0.32,0.27,0.25,0.28,0.28,0.31,0.3,0.32,0.33,0.29,0.26,0.27,0.27,0.29,0.25,0.29,0.3,0.3,0.27,0.28,0.28,0.29,0.27,0.0,0.23,0.27,0.25,0.23,0.24,0.27,0.27,0.26,0.27,0.27,0.27,0.24,0.29,0.25,0.25,0.28,0.23,0.26,0.24,0.25,0.27,0.31,0.23,0.24,0.24,0.0,0.24,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.25,0.25,0.22,0.0,0.27,0.23,0.0,0.23,0.0,0.23,0.0,0.24,0.24,0.0,0.23,0.25,0.0,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.08000000000001
10/13/2021,1.28,0.95,0.93,0.84,0.72,0.6,0.76,0.75,0.6,0.7,0.65,0.6,0.64,0.57,0.55,0.6,0.58,0.62,0.64,0.62,0.61,0.62,0.5,0.0,0.52,0.57,0.57,0.53,0.57,0.49,0.45,0.55,0.53,0.5,0.51,0.49,0.52,0.52,0.44,0.48,0.46,0.49,0.42,0.41,0.46,0.45,0.45,0.49,0.42,0.42,0.42,0.44,0.41,0.39,0.43,0.43,0.34,0.34,0.38,0.4,0.4,0.38,0.37,0.39,0.41,0.39,0.45,0.34,0.4,0.4,0.36,0.39,0.37,0.35,0.38,0.34,0.32,0.4,0.36,0.36,0.34,0.4,0.46,0.37,0.44,0.37,0.36,0.31,0.34,0.35,0.33,0.38,0.39,0.38,0.39,0.34,0.28,0.35,0.3,0.4,0.34,0.33,0.37,0.31,0.32,0.28,0.31,0.34,0.33,0.32,0.27,0.32,0.29,0.33,0.29,0.28,0.3,0.31,0.32,0.28,0.3,0.33,0.36,0.3,0.28,0.31,0.31,0.29,0.32,0.27,0.25,0.28,0.28,0.31,0.3,0.32,0.33,0.29,0.26,0.27,0.27,0.29,0.25,0.29,0.3,0.3,0.27,0.28,0.28,0.29,0.27,0.0,0.23,0.27,0.25,0.23,0.24,0.27,0.27,0.26,0.27,0.27,0.27,0.24,0.29,0.25,0.25,0.28,0.23,0.26,0.24,0.25,0.27,0.31,0.23,0.24,0.24,0.0,0.24,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.25,0.25,0.22,0.0,0.27,0.23,0.0,0.23,0.0,0.23,0.0,0.24,0.24,0.0,0.23,0.25,0.0,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.08000000000001
10/14/2021,1.28,0.95,0.93,0.84,0.72,0.6,0.76,0.75,0.6,0.7,0.65,0.6,0.64,0.57,0.55,0.6,0.58,0.62,0.64,0.62,0.61,0.62,0.5,0.0,0.52,0.57,0.57,0.53,0.57,0.49,0.45,0.55,0.53,0.5,0.51,0.49,0.52,0.52,0.44,0.48,0.46,0.49,0.42,0.41,0.46,0.45,0.45,0.49,0.42,0.42,0.42,0.44,0.41,0.39,0.43,0.43,0.34,0.34,0.38,0.4,0.4,0.38,0.37,0.39,0.41,0.39,0.45,0.34,0.4,0.4,0.36,0.39,0.37,0.35,0.38,0.34,0.32,0.4,0.36,0.36,0.34,0.4,0.46,0.37,0.44,0.37,0.36,0.31,0.34,0.35,0.33,0.38,0.39,0.38,0.39,0.34,0.28,0.35,0.3,0.4,0.34,0.33,0.37,0.31,0.32,0.28,0.31,0.34,0.33,0.32,0.27,0.32,0.29,0.33,0.29,0.28,0.3,0.31,0.32,0.28,0.3,0.33,0.36,0.3,0.28,0.31,0.31,0.29,0.32,0.27,0.25,0.28,0.28,0.31,0.3,0.32,0.33,0.29,0.26,0.27,0.27,0.29,0.25,0.29,0.3,0.3,0.27,0.28,0.28,0.29,0.27,0.0,0.23,0.27,0.25,0.23,0.24,0.27,0.27,0.26,0.27,0.27,0.27,0.24,0.29,0.25,0.25,0.28,0.23,0.26,0.24,0.25,0.27,0.31,0.23,0.24,0.24,0.0,0.24,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.25,0.25,0.22,0.0,0.27,0.23,0.0,0.23,0.0,0.23,0.0,0.24,0.24,0.0,0.23,0.25,0.0,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.08000000000001
10/15/2021,1.28,0.95,0.92,0.81,0.72,0.56,0.75,0.75,0.6,0.7,0.65,0.6,0.64,0.58,0.56,0.6,0.58,0.62,0.63,0.63,0.61,0.62,0.49,0.0,0.53,0.57,0.58,0.53,0.56,0.48,0.45,0.56,0.53,0.5,0.51,0.5,0.52,0.51,0.44,0.49,0.46,0.49,0.43,0.41,0.46,0.44,0.45,0.49,0.42,0.42,0.42,0.44,0.41,0.38,0.43,0.44,0.33,0.34,0.39,0.42,0.41,0.39,0.37,0.39,0.41,0.39,0.46,0.35,0.41,0.4,0.36,0.38,0.37,0.35,0.38,0.34,0.32,0.41,0.38,0.36,0.34,0.41,0.46,0.36,0.45,0.37,0.36,0.3,0.34,0.35,0.33,0.37,0.39,0.38,0.39,0.34,0.28,0.36,0.31,0.39,0.34,0.33,0.37,0.32,0.33,0.28,0.31,0.35,0.33,0.33,0.27,0.32,0.29,0.33,0.29,0.27,0.35,0.31,0.32,0.28,0.3,0.33,0.36,0.29,0.29,0.31,0.3,0.29,0.32,0.27,0.26,0.28,0.28,0.31,0.3,0.31,0.33,0.3,0.26,0.27,0.26,0.29,0.25,0.29,0.29,0.3,0.27,0.28,0.29,0.29,0.27,0.0,0.22,0.27,0.25,0.23,0.24,0.27,0.28,0.26,0.27,0.27,0.26,0.24,0.29,0.24,0.25,0.28,0.22,0.26,0.24,0.26,0.28,0.3,0.24,0.24,0.24,0.0,0.23,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.25,0.24,0.22,0.22,0.27,0.23,0.0,0.23,0.0,0.25,0.0,0.24,0.24,0.0,0.23,0.26,0.0,0.25,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.18
10/18/2021,1.3,0.93,0.92,0.82,0.71,0.58,0.75,0.74,0.62,0.7,0.64,0.59,0.63,0.59,0.56,0.6,0.59,0.64,0.65,0.61,0.61,0.62,0.49,0.0,0.52,0.59,0.57,0.54,0.56,0.49,0.45,0.57,0.52,0.51,0.51,0.51,0.52,0.51,0.44,0.48,0.46,0.49,0.43,0.41,0.48,0.44,0.46,0.5,0.42,0.41,0.42,0.43,0.4,0.39,0.43,0.43,0.33,0.33,0.4,0.4,0.41,0.39,0.36,0.39,0.41,0.39,0.46,0.35,0.41,0.4,0.36,0.38,0.36,0.36,0.37,0.34,0.32,0.4,0.39,0.36,0.33,0.42,0.45,0.36,0.46,0.36,0.36,0.3,0.34,0.35,0.33,0.37,0.4,0.4,0.38,0.34,0.28,0.36,0.3,0.4,0.35,0.32,0.37,0.32,0.34,0.28,0.31,0.35,0.32,0.33,0.28,0.32,0.3,0.33,0.29,0.28,0.35,0.31,0.33,0.29,0.3,0.34,0.37,0.29,0.28,0.31,0.3,0.29,0.32,0.28,0.26,0.28,0.28,0.31,0.31,0.31,0.33,0.3,0.26,0.27,0.26,0.3,0.25,0.3,0.3,0.3,0.27,0.29,0.29,0.3,0.27,0.0,0.23,0.27,0.25,0.23,0.24,0.27,0.28,0.26,0.27,0.27,0.26,0.24,0.29,0.24,0.24,0.28,0.22,0.26,0.24,0.26,0.28,0.3,0.23,0.24,0.25,0.22,0.23,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.25,0.24,0.22,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.24,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.36000000000001
10/19/2021,1.31,0.93,0.92,0.84,0.71,0.59,0.75,0.74,0.62,0.71,0.64,0.58,0.63,0.6,0.55,0.59,0.58,0.64,0.65,0.6,0.61,0.61,0.49,0.0,0.52,0.59,0.57,0.54,0.56,0.49,0.46,0.56,0.51,0.51,0.51,0.52,0.53,0.52,0.43,0.48,0.46,0.49,0.43,0.41,0.47,0.44,0.49,0.5,0.42,0.4,0.43,0.42,0.39,0.39,0.42,0.44,0.34,0.33,0.4,0.4,0.41,0.39,0.36,0.39,0.41,0.39,0.46,0.33,0.41,0.39,0.36,0.38,0.37,0.36,0.37,0.34,0.33,0.4,0.38,0.36,0.33,0.42,0.45,0.36,0.46,0.36,0.36,0.31,0.33,0.35,0.33,0.37,0.4,0.4,0.38,0.34,0.28,0.35,0.3,0.4,0.35,0.31,0.37,0.32,0.34,0.28,0.31,0.35,0.31,0.32,0.28,0.32,0.3,0.33,0.29,0.28,0.34,0.31,0.32,0.29,0.31,0.34,0.37,0.29,0.28,0.31,0.29,0.29,0.32,0.27,0.25,0.28,0.28,0.31,0.3,0.31,0.33,0.3,0.26,0.27,0.25,0.3,0.25,0.29,0.3,0.3,0.26,0.29,0.28,0.3,0.27,0.0,0.23,0.27,0.24,0.23,0.24,0.26,0.27,0.26,0.27,0.28,0.25,0.24,0.28,0.24,0.24,0.28,0.22,0.26,0.24,0.26,0.28,0.3,0.23,0.24,0.25,0.22,0.23,0.25,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.24,0.24,0.21,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17
10/20/2021,1.31,0.93,0.92,0.84,0.71,0.59,0.75,0.74,0.62,0.71,0.64,0.58,0.63,0.6,0.55,0.59,0.58,0.64,0.65,0.6,0.61,0.61,0.49,0.0,0.52,0.59,0.57,0.54,0.56,0.49,0.46,0.56,0.51,0.51,0.51,0.52,0.53,0.52,0.43,0.48,0.46,0.49,0.43,0.41,0.47,0.44,0.49,0.5,0.42,0.4,0.43,0.42,0.39,0.39,0.42,0.44,0.34,0.33,0.4,0.4,0.41,0.39,0.36,0.39,0.41,0.39,0.46,0.33,0.41,0.39,0.36,0.38,0.37,0.36,0.37,0.34,0.33,0.4,0.38,0.36,0.33,0.42,0.45,0.36,0.46,0.36,0.36,0.31,0.33,0.35,0.33,0.37,0.4,0.4,0.38,0.34,0.28,0.35,0.3,0.4,0.35,0.31,0.37,0.32,0.34,0.28,0.31,0.35,0.31,0.32,0.28,0.32,0.3,0.33,0.29,0.28,0.34,0.31,0.32,0.29,0.31,0.34,0.37,0.29,0.28,0.31,0.29,0.29,0.32,0.27,0.25,0.28,0.28,0.31,0.3,0.31,0.33,0.3,0.26,0.27,0.25,0.3,0.25,0.29,0.3,0.3,0.26,0.29,0.28,0.3,0.27,0.0,0.23,0.27,0.24,0.23,0.24,0.26,0.27,0.26,0.27,0.28,0.25,0.24,0.28,0.24,0.24,0.28,0.22,0.26,0.24,0.26,0.28,0.3,0.23,0.24,0.25,0.22,0.23,0.25,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.24,0.24,0.21,0.0,0.27,0.23,0.0,0.24,0.0,0.24,0.0,0.24,0.25,0.0,0.24,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.17
10/21/2021,1.31,0.92,0.92,0.85,0.7,0.61,0.75,0.74,0.62,0.72,0.63,0.57,0.64,0.59,0.56,0.62,0.58,0.64,0.65,0.61,0.63,0.62,0.48,0.0,0.51,0.59,0.56,0.55,0.56,0.49,0.46,0.57,0.51,0.5,0.5,0.51,0.53,0.5,0.43,0.48,0.45,0.49,0.43,0.4,0.47,0.45,0.49,0.52,0.42,0.4,0.43,0.42,0.4,0.39,0.42,0.44,0.33,0.33,0.41,0.4,0.41,0.4,0.35,0.39,0.4,0.39,0.46,0.33,0.41,0.4,0.36,0.38,0.36,0.37,0.37,0.34,0.33,0.4,0.38,0.36,0.33,0.41,0.45,0.36,0.45,0.35,0.36,0.31,0.33,0.36,0.33,0.37,0.4,0.4,0.38,0.34,0.27,0.35,0.3,0.4,0.34,0.31,0.37,0.32,0.34,0.29,0.31,0.34,0.31,0.31,0.28,0.32,0.3,0.33,0.29,0.28,0.34,0.31,0.32,0.29,0.3,0.34,0.37,0.29,0.28,0.31,0.3,0.28,0.32,0.28,0.25,0.28,0.28,0.3,0.3,0.31,0.33,0.3,0.25,0.26,0.25,0.31,0.25,0.29,0.3,0.3,0.26,0.29,0.28,0.3,0.28,0.0,0.23,0.26,0.24,0.23,0.24,0.26,0.27,0.25,0.27,0.28,0.25,0.24,0.28,0.24,0.24,0.28,0.0,0.26,0.24,0.27,0.28,0.3,0.23,0.24,0.25,0.22,0.23,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.24,0.24,0.22,0.0,0.28,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.13000000000001
10/22/2021,1.31,0.92,0.92,0.85,0.7,0.61,0.75,0.74,0.62,0.72,0.63,0.57,0.64,0.59,0.56,0.62,0.58,0.64,0.65,0.61,0.63,0.62,0.48,0.0,0.51,0.59,0.56,0.55,0.56,0.49,0.46,0.57,0.51,0.5,0.5,0.51,0.53,0.5,0.43,0.48,0.45,0.49,0.43,0.4,0.47,0.45,0.49,0.52,0.42,0.4,0.43,0.42,0.4,0.39,0.42,0.44,0.33,0.33,0.41,0.4,0.41,0.4,0.35,0.39,0.4,0.39,0.46,0.33,0.41,0.4,0.36,0.38,0.36,0.37,0.37,0.34,0.33,0.4,0.38,0.36,0.33,0.41,0.45,0.36,0.45,0.35,0.36,0.31,0.33,0.36,0.33,0.37,0.4,0.4,0.38,0.34,0.27,0.35,0.3,0.4,0.34,0.31,0.37,0.32,0.34,0.29,0.31,0.34,0.31,0.31,0.28,0.32,0.3,0.33,0.29,0.28,0.34,0.31,0.32,0.29,0.3,0.34,0.37,0.29,0.28,0.31,0.3,0.28,0.32,0.28,0.25,0.28,0.28,0.3,0.3,0.31,0.33,0.3,0.25,0.26,0.25,0.31,0.25,0.29,0.3,0.3,0.26,0.29,0.28,0.3,0.28,0.0,0.23,0.26,0.24,0.23,0.24,0.26,0.27,0.25,0.27,0.28,0.25,0.24,0.28,0.24,0.24,0.28,0.0,0.26,0.24,0.27,0.28,0.3,0.23,0.24,0.25,0.22,0.23,0.24,0.23,0.25,0.0,0.23,0.24,0.0,0.23,0.23,0.22,0.24,0.24,0.22,0.0,0.28,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.13000000000001
10/25/2021,1.3,0.95,0.93,0.89,0.69,0.59,0.75,0.74,0.61,0.73,0.62,0.56,0.64,0.61,0.56,0.63,0.61,0.65,0.66,0.6,0.63,0.61,0.49,0.0,0.51,0.59,0.56,0.55,0.58,0.5,0.46,0.59,0.51,0.5,0.52,0.52,0.54,0.5,0.43,0.48,0.45,0.49,0.44,0.39,0.47,0.47,0.49,0.52,0.42,0.4,0.42,0.43,0.4,0.36,0.42,0.43,0.34,0.34,0.41,0.4,0.41,0.4,0.35,0.39,0.41,0.39,0.46,0.32,0.41,0.4,0.39,0.38,0.36,0.38,0.37,0.34,0.34,0.4,0.37,0.34,0.34,0.41,0.46,0.36,0.47,0.36,0.36,0.31,0.33,0.4,0.33,0.38,0.38,0.4,0.38,0.34,0.28,0.35,0.29,0.4,0.34,0.31,0.36,0.31,0.33,0.29,0.31,0.34,0.31,0.32,0.27,0.32,0.31,0.33,0.3,0.26,0.33,0.31,0.32,0.28,0.29,0.33,0.39,0.29,0.28,0.3,0.31,0.28,0.32,0.27,0.24,0.29,0.29,0.31,0.3,0.32,0.33,0.29,0.26,0.27,0.26,0.31,0.25,0.28,0.3,0.3,0.26,0.29,0.28,0.3,0.28,0.0,0.23,0.26,0.24,0.23,0.25,0.26,0.27,0.26,0.27,0.28,0.25,0.24,0.29,0.25,0.24,0.28,0.0,0.26,0.24,0.27,0.28,0.3,0.23,0.24,0.25,0.22,0.22,0.25,0.23,0.25,0.0,0.24,0.25,0.0,0.23,0.23,0.22,0.24,0.24,0.21,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44
10/26/2021,1.29,0.95,0.93,0.89,0.69,0.59,0.75,0.74,0.61,0.73,0.62,0.56,0.64,0.61,0.55,0.63,0.61,0.65,0.66,0.6,0.63,0.61,0.48,0.0,0.51,0.59,0.56,0.55,0.58,0.5,0.46,0.59,0.51,0.5,0.51,0.51,0.54,0.5,0.43,0.48,0.45,0.49,0.44,0.39,0.47,0.47,0.49,0.51,0.42,0.4,0.42,0.43,0.4,0.36,0.42,0.43,0.34,0.34,0.41,0.4,0.41,0.4,0.35,0.39,0.41,0.39,0.46,0.32,0.41,0.4,0.39,0.38,0.36,0.38,0.37,0.34,0.34,0.4,0.37,0.34,0.33,0.41,0.46,0.36,0.46,0.36,0.36,0.31,0.33,0.4,0.33,0.38,0.38,0.4,0.38,0.34,0.28,0.35,0.29,0.4,0.34,0.31,0.36,0.31,0.33,0.28,0.31,0.34,0.31,0.32,0.27,0.32,0.31,0.33,0.3,0.26,0.33,0.31,0.32,0.28,0.29,0.33,0.39,0.29,0.28,0.3,0.3,0.28,0.32,0.27,0.24,0.28,0.29,0.31,0.3,0.32,0.33,0.29,0.26,0.27,0.26,0.31,0.25,0.28,0.3,0.3,0.26,0.29,0.28,0.3,0.28,0.0,0.23,0.26,0.24,0.23,0.24,0.26,0.27,0.26,0.26,0.28,0.25,0.24,0.29,0.25,0.24,0.28,0.0,0.25,0.24,0.27,0.28,0.3,0.23,0.24,0.25,0.22,0.22,0.25,0.23,0.25,0.0,0.24,0.25,0.0,0.23,0.23,0.22,0.24,0.24,0.21,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.30000000000001
10/27/2021,1.29,0.96,0.93,0.89,0.7,0.59,0.75,0.78,0.62,0.73,0.63,0.56,0.64,0.61,0.57,0.63,0.6,0.65,0.65,0.61,0.63,0.61,0.48,0.0,0.51,0.6,0.56,0.55,0.57,0.5,0.45,0.59,0.52,0.5,0.51,0.52,0.54,0.5,0.43,0.48,0.45,0.5,0.44,0.39,0.47,0.46,0.5,0.52,0.42,0.4,0.43,0.43,0.4,0.35,0.42,0.44,0.33,0.33,0.41,0.4,0.4,0.41,0.35,0.39,0.41,0.4,0.46,0.32,0.41,0.41,0.39,0.38,0.36,0.38,0.37,0.34,0.33,0.4,0.38,0.34,0.33,0.41,0.46,0.36,0.47,0.36,0.36,0.3,0.33,0.39,0.33,0.37,0.38,0.41,0.38,0.34,0.28,0.35,0.29,0.41,0.34,0.31,0.36,0.31,0.33,0.28,0.32,0.32,0.3,0.32,0.27,0.32,0.31,0.33,0.3,0.25,0.32,0.32,0.32,0.28,0.29,0.33,0.38,0.29,0.28,0.3,0.3,0.28,0.32,0.27,0.24,0.29,0.29,0.31,0.3,0.31,0.33,0.3,0.26,0.27,0.26,0.31,0.25,0.28,0.3,0.31,0.26,0.29,0.28,0.31,0.29,0.0,0.23,0.26,0.24,0.23,0.24,0.25,0.27,0.27,0.26,0.28,0.25,0.24,0.29,0.25,0.24,0.28,0.0,0.25,0.24,0.27,0.28,0.3,0.23,0.24,0.25,0.23,0.22,0.25,0.23,0.25,0.0,0.24,0.25,0.0,0.23,0.23,0.23,0.23,0.24,0.21,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.24,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44
10/28/2021,1.29,0.97,0.94,0.89,0.7,0.58,0.74,0.78,0.62,0.73,0.61,0.57,0.65,0.61,0.57,0.63,0.6,0.66,0.65,0.61,0.63,0.61,0.48,0.0,0.51,0.61,0.55,0.55,0.58,0.5,0.45,0.59,0.49,0.5,0.51,0.52,0.54,0.5,0.43,0.48,0.45,0.49,0.43,0.39,0.47,0.46,0.5,0.52,0.42,0.39,0.43,0.43,0.4,0.35,0.42,0.44,0.33,0.33,0.41,0.4,0.4,0.4,0.34,0.39,0.41,0.4,0.47,0.32,0.41,0.4,0.39,0.38,0.36,0.37,0.36,0.34,0.33,0.4,0.38,0.34,0.34,0.41,0.47,0.35,0.46,0.37,0.36,0.31,0.33,0.39,0.33,0.38,0.37,0.41,0.38,0.33,0.27,0.35,0.28,0.4,0.35,0.31,0.36,0.32,0.34,0.28,0.32,0.32,0.3,0.32,0.27,0.32,0.31,0.33,0.3,0.25,0.32,0.32,0.32,0.28,0.28,0.33,0.39,0.29,0.28,0.3,0.3,0.28,0.32,0.27,0.24,0.29,0.29,0.31,0.3,0.31,0.32,0.3,0.26,0.27,0.26,0.31,0.25,0.28,0.3,0.31,0.26,0.29,0.28,0.31,0.29,0.0,0.23,0.27,0.24,0.23,0.24,0.25,0.27,0.26,0.26,0.29,0.25,0.24,0.29,0.25,0.24,0.28,0.0,0.25,0.24,0.26,0.28,0.3,0.23,0.23,0.25,0.22,0.22,0.25,0.23,0.26,0.0,0.24,0.25,0.0,0.23,0.23,0.23,0.24,0.24,0.22,0.0,0.27,0.22,0.0,0.24,0.0,0.24,0.0,0.22,0.26,0.0,0.23,0.26,0.0,0.24,0.0,0.0,0.0,0.22,0.23,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.34
