,BRK.B,JPM,DIS,BAC,JNJ,XOM,VZ,INTC,CSCO,PFE,T,CVX,WMT,UNH,WFC,PG,MDT,V,PM,HON,CMCSA,C,KO,MS,RTX,BA,GS,IBM,PEP,MMM,GE,AXP,CVS,SCHW,MA,MCD,MRK,HD,ANTM,FIS,PLD,MU,MDLZ,ABT,MO,GILD,ACN,NEE,TXN,COST,TJX,COP,CI,PNC,UNP,DUK,USB,CME,NKE,TFC,GM,LLY,CB,BDX,BMY,AMGN,COF,ORCL,SO,LIN,CAT,BSX,AVGO,AMT,D,ETN,DHR,HCA,BKNG,F,GPN,SBUX,NOC,ABBV,NXPI,LMT,EOG,JCI,UPS,MET,EXC,SYK,ADP,ROST,SLB,CNC,DLR,GD,AEP,SRE,SPG,TGT,DD,BAX,STZ,ALL,PRU,LOW,BK,PPG,AIG,PXD,PSX,MMC,NSC,IFF,MAR,BLK,TRV,SYY,MPC,DFS,CSX,ADI,WELL,KMI,ITW,XEL,HPQ,GIS,ZBH,AFL,WM,ISRG,WBA,EMR,ILMN,CCI,APD,CL,SWK,ADM,EL,CTVA,WMB,PEG,ATVI,PCAR,VLO,ICE,EQIX,LUV,KR,STT,EW,AMP,CBRE,WEC,WLTW,AVB,MCK,LEN,TMUS,PSA,EQR,DE,LH,KMB,DAL,HUM,ECL,NUE,ES,TEL,ZTS,ED,OKE,WY,ARE,O,OXY,SYF,KHC,LYB,VIAC,FDX,FITB,VFC,AON,DOW,IP,FTV,NTRS,RSG,BIIB,TT,KMX,TSN,DOV,HIG,ROP,USD,HLT,PPL,NEM,DLTR,XTSLA,MLM,DTE,SHW,ESS,MAA,MRNA,AEE,EIX,FISV,VTR,GE.,YUM,ETR,ANSGR.IS,HBAN,MSI,IR,DVN,n/a,HAL,PYPL,CRM,CHTR,PGR,DG,CARR,CTSH,SPGI,PH,EA,MTCH,AWK,AME,FCX,CMI,BLL,GLW,INFO,CERN,APTV,MCHP,CHD,EXPE,LHX,WTW,BKR,MKC,VRTX,QRVO,DPZ,ZION,KEY,SUM
09/17/2021,3.05,2.76,1.93,1.75,1.51,1.34,1.31,1.28,1.42,1.45,1.13,1.08,1.15,1.09,1.11,1.08,1.02,0.88,0.92,0.89,0.83,0.83,0.82,0.88,0.73,0.68,0.8,0.71,0.72,0.61,0.64,0.6,0.64,0.61,0.56,0.63,0.55,0.58,0.52,0.44,0.57,0.48,0.49,0.54,0.52,0.51,0.55,0.55,0.49,0.55,0.49,0.45,0.41,0.46,0.41,0.45,0.44,0.39,0.42,0.43,0.38,0.42,0.47,0.44,0.39,0.36,0.4,0.41,0.41,0.4,0.34,0.37,0.38,0.38,0.36,0.36,0.38,0.39,0.34,0.29,0.28,0.34,0.31,0.28,0.32,0.26,0.24,0.31,0.24,0.26,0.29,0.27,0.26,0.23,0.22,0.21,0.25,0.26,0.26,0.25,0.25,0.24,0.21,0.24,0.21,0.23,0.24,0.24,0.24,0.21,0.27,0.21,0.17,0.24,0.2,0.21,0.22,0.22,0.23,0.23,0.21,0.21,0.19,0.31,0.21,0.18,0.2,0.21,0.19,0.21,0.18,0.2,0.21,0.21,0.2,0.2,0.19,0.19,0.19,0.18,0.17,0.2,0.2,0.18,0.17,0.18,0.14,0.17,0.15,0.18,0.18,0.17,0.18,0.18,0.19,0.18,0.19,0.17,0.18,0.18,0.19,0.16,0.14,0.16,0.16,0.16,0.17,0.17,0.15,0.15,0.17,0.18,0.17,0.17,0.15,0.15,0.14,0.15,0.16,0.15,0.13,0.15,0.14,0.14,0.14,0.0,0.16,0.0,0.18,0.0,0.0,0.15,0.0,0.15,0.0,0.14,0.13,0.0,0.14,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.32,0.13,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.47999999999999
09/20/2021,3.04,2.76,1.92,1.76,1.51,1.36,1.3,1.28,1.4,1.44,1.14,1.09,1.15,1.09,1.1,1.06,1.02,0.88,0.93,0.88,0.85,0.84,0.81,0.88,0.74,0.68,0.78,0.7,0.72,0.61,0.64,0.61,0.65,0.61,0.56,0.63,0.55,0.58,0.53,0.45,0.57,0.48,0.49,0.54,0.52,0.52,0.55,0.54,0.49,0.56,0.49,0.46,0.41,0.47,0.41,0.45,0.45,0.39,0.42,0.43,0.38,0.41,0.47,0.44,0.38,0.36,0.42,0.41,0.4,0.4,0.34,0.37,0.38,0.38,0.35,0.37,0.38,0.4,0.34,0.3,0.28,0.33,0.3,0.29,0.32,0.26,0.25,0.31,0.24,0.27,0.28,0.27,0.25,0.23,0.23,0.21,0.25,0.26,0.25,0.25,0.25,0.24,0.22,0.24,0.21,0.23,0.24,0.25,0.24,0.2,0.27,0.21,0.17,0.24,0.2,0.21,0.22,0.22,0.23,0.23,0.22,0.22,0.19,0.31,0.21,0.18,0.2,0.2,0.19,0.21,0.18,0.2,0.21,0.21,0.21,0.21,0.19,0.19,0.18,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.15,0.17,0.15,0.18,0.19,0.17,0.18,0.17,0.19,0.18,0.19,0.17,0.17,0.18,0.19,0.16,0.14,0.16,0.16,0.16,0.17,0.16,0.15,0.14,0.17,0.19,0.17,0.17,0.15,0.15,0.14,0.15,0.16,0.15,0.0,0.15,0.14,0.14,0.14,0.0,0.16,0.0,0.18,0.0,0.0,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.13,0.33,0.13,0.13,0.0,0.13,0.0,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54999999999998
09/21/2021,2.99,2.74,1.94,1.75,1.52,1.36,1.31,1.28,1.4,1.43,1.15,1.09,1.2,1.11,1.11,1.06,1.02,0.87,0.92,0.88,0.85,0.83,0.8,0.87,0.73,0.68,0.77,0.71,0.72,0.61,0.64,0.61,0.66,0.62,0.56,0.63,0.55,0.58,0.54,0.44,0.56,0.49,0.5,0.54,0.52,0.52,0.54,0.53,0.5,0.56,0.49,0.46,0.41,0.47,0.4,0.45,0.45,0.39,0.42,0.43,0.43,0.41,0.46,0.44,0.38,0.36,0.41,0.37,0.4,0.39,0.34,0.37,0.39,0.38,0.35,0.37,0.38,0.37,0.34,0.31,0.28,0.33,0.31,0.29,0.31,0.26,0.25,0.31,0.24,0.26,0.28,0.27,0.25,0.24,0.23,0.22,0.26,0.26,0.25,0.25,0.25,0.24,0.21,0.24,0.21,0.23,0.23,0.25,0.24,0.2,0.27,0.21,0.17,0.23,0.19,0.2,0.23,0.22,0.23,0.23,0.22,0.22,0.19,0.31,0.21,0.18,0.2,0.2,0.19,0.21,0.18,0.19,0.21,0.22,0.21,0.2,0.19,0.19,0.18,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.15,0.17,0.16,0.18,0.19,0.17,0.16,0.17,0.19,0.18,0.19,0.17,0.17,0.18,0.19,0.16,0.14,0.16,0.16,0.14,0.17,0.16,0.15,0.15,0.17,0.18,0.17,0.17,0.15,0.15,0.14,0.16,0.16,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.16,0.0,0.18,0.13,0.0,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.37,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52
09/22/2021,2.99,2.74,1.94,1.75,1.52,1.36,1.31,1.28,1.4,1.43,1.15,1.09,1.2,1.11,1.11,1.06,1.02,0.87,0.92,0.88,0.85,0.83,0.8,0.87,0.73,0.68,0.77,0.71,0.72,0.61,0.64,0.61,0.66,0.62,0.56,0.63,0.55,0.58,0.54,0.44,0.56,0.49,0.5,0.54,0.52,0.52,0.54,0.53,0.5,0.56,0.49,0.46,0.41,0.47,0.4,0.45,0.45,0.39,0.42,0.43,0.43,0.41,0.46,0.44,0.38,0.36,0.41,0.37,0.4,0.39,0.34,0.37,0.39,0.38,0.35,0.37,0.38,0.37,0.34,0.31,0.28,0.33,0.31,0.29,0.31,0.26,0.25,0.31,0.24,0.26,0.28,0.27,0.25,0.24,0.23,0.22,0.26,0.26,0.25,0.25,0.25,0.24,0.21,0.24,0.21,0.23,0.23,0.25,0.24,0.2,0.27,0.21,0.17,0.23,0.19,0.2,0.23,0.22,0.23,0.23,0.22,0.22,0.19,0.31,0.21,0.18,0.2,0.2,0.19,0.21,0.18,0.19,0.21,0.22,0.21,0.2,0.19,0.19,0.18,0.18,0.18,0.2,0.19,0.18,0.18,0.18,0.15,0.17,0.16,0.18,0.19,0.17,0.16,0.17,0.19,0.18,0.19,0.17,0.17,0.18,0.19,0.16,0.14,0.16,0.16,0.14,0.17,0.16,0.15,0.15,0.17,0.18,0.17,0.17,0.15,0.15,0.14,0.16,0.16,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.16,0.0,0.18,0.13,0.0,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.13,0.37,0.13,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.52
09/23/2021,3.01,2.7,1.92,1.71,1.53,1.34,1.33,1.27,1.39,1.47,1.15,1.08,1.21,1.1,1.11,1.07,1.02,0.88,0.93,0.88,0.86,0.81,0.81,0.85,0.74,0.68,0.75,0.71,0.73,0.62,0.65,0.61,0.66,0.61,0.56,0.63,0.56,0.58,0.54,0.45,0.56,0.48,0.5,0.54,0.52,0.53,0.55,0.54,0.49,0.55,0.49,0.45,0.41,0.46,0.4,0.45,0.44,0.4,0.42,0.42,0.42,0.42,0.46,0.44,0.38,0.36,0.41,0.38,0.4,0.39,0.33,0.37,0.38,0.38,0.36,0.37,0.39,0.37,0.35,0.3,0.28,0.33,0.31,0.29,0.3,0.27,0.25,0.31,0.24,0.26,0.29,0.27,0.26,0.24,0.23,0.22,0.26,0.27,0.25,0.25,0.25,0.24,0.21,0.24,0.21,0.23,0.23,0.25,0.23,0.21,0.27,0.2,0.17,0.24,0.19,0.2,0.23,0.22,0.23,0.23,0.22,0.21,0.19,0.31,0.21,0.18,0.21,0.2,0.19,0.21,0.18,0.19,0.21,0.21,0.21,0.2,0.19,0.19,0.18,0.18,0.18,0.2,0.19,0.18,0.18,0.19,0.14,0.16,0.15,0.18,0.19,0.17,0.16,0.17,0.19,0.17,0.19,0.17,0.17,0.18,0.18,0.16,0.14,0.16,0.16,0.14,0.17,0.17,0.15,0.15,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.16,0.16,0.16,0.0,0.16,0.14,0.14,0.14,0.0,0.16,0.0,0.19,0.13,0.13,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.13,0.0,0.13,0.0,0.0,0.37,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.47
09/24/2021,3.01,2.71,1.85,1.72,1.54,1.35,1.33,1.27,1.38,1.46,1.14,1.09,1.21,1.11,1.12,1.07,1.02,0.88,0.93,0.88,0.85,0.81,0.81,0.85,0.74,0.68,0.75,0.71,0.73,0.61,0.63,0.62,0.66,0.61,0.56,0.64,0.56,0.59,0.55,0.44,0.57,0.48,0.5,0.54,0.53,0.53,0.55,0.54,0.5,0.56,0.5,0.47,0.41,0.46,0.4,0.45,0.46,0.4,0.42,0.43,0.43,0.42,0.46,0.44,0.38,0.36,0.41,0.38,0.4,0.39,0.33,0.37,0.38,0.39,0.36,0.37,0.39,0.37,0.35,0.3,0.27,0.33,0.31,0.29,0.31,0.27,0.25,0.31,0.25,0.25,0.28,0.27,0.26,0.24,0.22,0.22,0.26,0.26,0.25,0.25,0.25,0.24,0.21,0.24,0.21,0.23,0.22,0.25,0.23,0.21,0.27,0.2,0.17,0.24,0.19,0.2,0.23,0.22,0.23,0.23,0.22,0.22,0.19,0.31,0.22,0.18,0.2,0.2,0.19,0.21,0.18,0.19,0.21,0.21,0.2,0.2,0.19,0.19,0.18,0.18,0.17,0.2,0.19,0.18,0.18,0.19,0.14,0.16,0.15,0.18,0.19,0.17,0.16,0.17,0.19,0.17,0.19,0.17,0.18,0.18,0.18,0.16,0.14,0.16,0.16,0.14,0.17,0.17,0.15,0.15,0.17,0.17,0.17,0.17,0.15,0.15,0.14,0.16,0.16,0.16,0.0,0.16,0.14,0.14,0.14,0.0,0.16,0.13,0.19,0.0,0.13,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.13,0.0,0.0,0.13,0.0,0.38,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.53
09/27/2021,2.98,2.79,1.85,1.79,1.51,1.4,1.3,1.27,1.38,1.43,1.12,1.12,1.18,1.07,1.14,1.05,1.02,0.89,0.91,0.88,0.83,0.83,0.79,0.87,0.76,0.7,0.76,0.71,0.71,0.61,0.65,0.65,0.65,0.65,0.57,0.63,0.56,0.58,0.54,0.44,0.55,0.48,0.49,0.53,0.52,0.52,0.55,0.53,0.5,0.54,0.49,0.49,0.4,0.48,0.4,0.44,0.46,0.4,0.42,0.44,0.44,0.42,0.45,0.42,0.37,0.35,0.43,0.38,0.39,0.39,0.33,0.37,0.38,0.37,0.35,0.36,0.38,0.36,0.36,0.31,0.28,0.33,0.31,0.29,0.31,0.26,0.26,0.31,0.24,0.26,0.28,0.27,0.26,0.24,0.23,0.21,0.25,0.26,0.24,0.24,0.26,0.24,0.21,0.23,0.21,0.22,0.23,0.25,0.24,0.2,0.27,0.21,0.17,0.24,0.19,0.19,0.24,0.22,0.23,0.24,0.23,0.22,0.19,0.32,0.21,0.19,0.2,0.2,0.2,0.21,0.18,0.19,0.21,0.22,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.2,0.19,0.18,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.16,0.17,0.19,0.18,0.19,0.16,0.17,0.18,0.18,0.16,0.14,0.15,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.16,0.17,0.15,0.15,0.15,0.16,0.16,0.15,0.14,0.16,0.14,0.14,0.14,0.0,0.16,0.13,0.19,0.13,0.0,0.15,0.0,0.15,0.0,0.14,0.0,0.0,0.14,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.47
09/28/2021,2.98,2.82,1.85,1.8,1.5,1.41,1.3,1.27,1.38,1.42,1.12,1.12,1.18,1.06,1.14,1.05,1.01,0.9,0.92,0.87,0.83,0.83,0.79,0.87,0.76,0.7,0.76,0.71,0.71,0.61,0.66,0.65,0.65,0.66,0.58,0.64,0.56,0.58,0.54,0.44,0.55,0.48,0.49,0.52,0.52,0.52,0.55,0.52,0.5,0.56,0.5,0.5,0.4,0.48,0.4,0.44,0.47,0.41,0.4,0.45,0.44,0.41,0.45,0.42,0.37,0.35,0.43,0.39,0.39,0.39,0.33,0.37,0.38,0.36,0.35,0.36,0.38,0.37,0.37,0.31,0.27,0.33,0.31,0.28,0.31,0.27,0.26,0.3,0.24,0.26,0.28,0.27,0.26,0.24,0.23,0.21,0.25,0.26,0.24,0.24,0.25,0.23,0.21,0.23,0.21,0.22,0.23,0.25,0.24,0.2,0.27,0.21,0.17,0.24,0.19,0.19,0.24,0.22,0.23,0.24,0.23,0.23,0.19,0.32,0.2,0.19,0.2,0.2,0.19,0.21,0.18,0.19,0.21,0.22,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.18,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.16,0.18,0.19,0.18,0.19,0.16,0.17,0.18,0.18,0.16,0.14,0.15,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.16,0.17,0.15,0.15,0.15,0.16,0.16,0.15,0.14,0.17,0.14,0.14,0.14,0.0,0.17,0.0,0.19,0.0,0.0,0.15,0.0,0.15,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.13,0.37,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51999999999998
09/29/2021,2.98,2.82,1.85,1.8,1.5,1.41,1.3,1.27,1.38,1.42,1.12,1.12,1.18,1.06,1.14,1.05,1.01,0.9,0.92,0.87,0.83,0.83,0.79,0.87,0.76,0.7,0.76,0.71,0.71,0.61,0.66,0.65,0.65,0.66,0.58,0.64,0.56,0.58,0.54,0.44,0.55,0.48,0.49,0.52,0.52,0.52,0.55,0.52,0.5,0.56,0.5,0.5,0.4,0.48,0.4,0.44,0.47,0.41,0.4,0.45,0.44,0.41,0.45,0.42,0.37,0.35,0.43,0.39,0.39,0.39,0.33,0.37,0.38,0.36,0.35,0.36,0.38,0.37,0.37,0.31,0.27,0.33,0.31,0.28,0.31,0.27,0.26,0.3,0.24,0.26,0.28,0.27,0.26,0.24,0.23,0.21,0.25,0.26,0.24,0.24,0.25,0.23,0.21,0.23,0.21,0.22,0.23,0.25,0.24,0.2,0.27,0.21,0.17,0.24,0.19,0.19,0.24,0.22,0.23,0.24,0.23,0.23,0.19,0.32,0.2,0.19,0.2,0.2,0.19,0.21,0.18,0.19,0.21,0.22,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.19,0.19,0.18,0.18,0.18,0.14,0.16,0.16,0.18,0.18,0.18,0.16,0.18,0.19,0.18,0.19,0.16,0.17,0.18,0.18,0.16,0.14,0.15,0.16,0.14,0.17,0.16,0.16,0.14,0.17,0.17,0.16,0.17,0.15,0.15,0.15,0.16,0.16,0.15,0.14,0.17,0.14,0.14,0.14,0.0,0.17,0.0,0.19,0.0,0.0,0.15,0.0,0.15,0.0,0.14,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.13,0.37,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.51999999999998
09/30/2021,2.98,2.87,1.86,1.84,1.48,1.44,1.3,1.28,1.36,1.41,1.13,1.15,1.17,1.06,1.12,1.03,1.0,0.89,0.92,0.87,0.83,0.84,0.78,0.88,0.76,0.71,0.78,0.71,0.7,0.61,0.67,0.65,0.65,0.67,0.57,0.64,0.56,0.58,0.54,0.44,0.54,0.49,0.48,0.5,0.52,0.51,0.54,0.51,0.5,0.55,0.49,0.51,0.4,0.49,0.4,0.43,0.47,0.41,0.39,0.46,0.44,0.4,0.45,0.42,0.37,0.35,0.44,0.39,0.38,0.39,0.33,0.36,0.38,0.35,0.34,0.36,0.37,0.36,0.36,0.32,0.28,0.32,0.31,0.28,0.31,0.27,0.27,0.29,0.23,0.27,0.27,0.27,0.26,0.24,0.24,0.21,0.24,0.26,0.23,0.24,0.25,0.23,0.21,0.23,0.21,0.22,0.24,0.25,0.24,0.2,0.28,0.22,0.18,0.23,0.19,0.19,0.24,0.22,0.22,0.24,0.23,0.23,0.19,0.31,0.2,0.19,0.2,0.19,0.2,0.21,0.18,0.19,0.21,0.21,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.2,0.19,0.18,0.18,0.18,0.14,0.16,0.17,0.18,0.18,0.18,0.16,0.19,0.18,0.18,0.19,0.16,0.17,0.18,0.18,0.16,0.0,0.15,0.16,0.14,0.16,0.16,0.16,0.14,0.17,0.18,0.16,0.17,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.14,0.15,0.14,0.0,0.17,0.13,0.18,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.14,0.13,0.0,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.35,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.45
10/01/2021,2.99,2.89,1.85,1.86,1.5,1.48,1.31,1.28,1.36,1.41,1.13,1.16,1.17,1.05,1.1,1.03,0.99,0.89,0.89,0.86,0.82,0.84,0.77,0.87,0.76,0.7,0.76,0.72,0.71,0.61,0.68,0.65,0.66,0.67,0.57,0.64,0.56,0.58,0.55,0.44,0.54,0.48,0.48,0.5,0.52,0.51,0.53,0.5,0.49,0.54,0.49,0.53,0.4,0.49,0.4,0.43,0.47,0.41,0.39,0.46,0.45,0.4,0.45,0.42,0.37,0.35,0.43,0.39,0.38,0.38,0.34,0.36,0.38,0.35,0.34,0.36,0.36,0.36,0.36,0.33,0.28,0.32,0.31,0.29,0.3,0.27,0.28,0.29,0.24,0.27,0.27,0.27,0.25,0.24,0.25,0.22,0.24,0.27,0.24,0.23,0.26,0.23,0.21,0.23,0.21,0.22,0.24,0.25,0.24,0.2,0.28,0.22,0.18,0.23,0.19,0.19,0.24,0.22,0.22,0.24,0.23,0.22,0.19,0.31,0.2,0.19,0.2,0.19,0.2,0.21,0.18,0.19,0.21,0.21,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.2,0.18,0.18,0.18,0.18,0.14,0.16,0.17,0.18,0.18,0.18,0.16,0.18,0.18,0.18,0.19,0.16,0.17,0.18,0.18,0.15,0.0,0.15,0.16,0.15,0.16,0.16,0.16,0.14,0.17,0.18,0.16,0.17,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.14,0.15,0.14,0.0,0.18,0.0,0.18,0.0,0.0,0.15,0.0,0.15,0.0,0.0,0.14,0.0,0.0,0.14,0.13,0.0,0.14,0.13,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.13,0.33,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.45
10/04/2021,2.99,2.89,1.85,1.86,1.5,1.48,1.31,1.28,1.36,1.41,1.13,1.16,1.17,1.05,1.1,1.03,0.99,0.89,0.89,0.86,0.82,0.84,0.77,0.87,0.76,0.7,0.76,0.72,0.71,0.61,0.68,0.65,0.66,0.67,0.57,0.64,0.56,0.58,0.55,0.44,0.54,0.48,0.48,0.5,0.52,0.51,0.53,0.5,0.49,0.54,0.49,0.53,0.4,0.49,0.4,0.43,0.47,0.41,0.39,0.46,0.45,0.4,0.45,0.42,0.37,0.35,0.43,0.39,0.38,0.38,0.34,0.36,0.38,0.35,0.34,0.36,0.36,0.36,0.36,0.33,0.28,0.32,0.31,0.29,0.3,0.27,0.28,0.29,0.24,0.27,0.27,0.27,0.25,0.24,0.25,0.22,0.24,0.27,0.24,0.23,0.26,0.23,0.21,0.23,0.21,0.22,0.24,0.25,0.24,0.2,0.28,0.22,0.18,0.23,0.19,0.19,0.24,0.22,0.22,0.24,0.23,0.22,0.19,0.31,0.2,0.19,0.2,0.19,0.2,0.21,0.18,0.19,0.21,0.21,0.2,0.2,0.18,0.18,0.18,0.18,0.17,0.2,0.18,0.18,0.18,0.18,0.14,0.16,0.17,0.18,0.18,0.18,0.16,0.18,0.18,0.18,0.19,0.16,0.17,0.18,0.18,0.15,0.13,0.15,0.16,0.15,0.16,0.16,0.16,0.14,0.17,0.18,0.16,0.17,0.14,0.15,0.15,0.16,0.15,0.15,0.15,0.17,0.14,0.15,0.14,0.0,0.18,0.0,0.18,0.13,0.0,0.15,0.13,0.15,0.0,0.13,0.14,0.13,0.13,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.45
