,XTSLA,DCOM,CLNE,FNKO,CUBI,ANF,MOV,TLYS,MOD,TILE,CASH,COWN,SCHN,ODP,MYRG,ATI,HIBB,BGCP,HWC,WCC,TBK,TITN,KALU,ASIX,NESR,KNL,VNDA,HSII,HAFC,UFS,SITC,CRS,AOSL,XHR,AMKR,HAYN,DXPE,AKR,SEM,GMS,MSBI,ETH,PPBI,FFIC,VRA,HCI,VLY,URBN,EBSB,KRG,CMTL,TCBI,RES,APOG,SASR,DAN,HZO,XPER,FFBC,UFI,TOWN,REVG,CNOB,IIIN,BKU,NSIT,CATY,PFC,CPF,PIPR,INN,PFS,ZUMZ,EME,LBAI,SCHL,AVNT,SBCF,FFWM,FBMS,TBI,AIMC,FRME,SGH,ARCB,MEI,IBCP,NPO,HOPE,TCBK,NFBK,BECN,UCBI,KRNY,FULT,OFG,ISBC,WASH,HTBK,DCO,LPG,SP,SFNC,AUB,BANC,EFSC,HBNC,UBSI,FBP,PRIM,NTB,CXP,STBA,MATX,BMTC,SSB,IBTX,FHI,CFB,MLHR,RCII,BRKL,WIRE,STRL,HOMB,CMC,GLDD,BUSE,PEBO,RDN,ANDE,WRLD,MLI,MATW,ABTX,SIGI,MTX,WSFS,SPNT,CMCO,SCS,SRCE,PQG,INT,ACCO,BANF,ESGR,GSBC,THR,CNO,WAFD,TRMK,AEL,B,CTBI,GBX,CNX,FDP,SANM,BV,VSH,COLB,CCS,HMST,PBH,BCC,BHE,SR,UTL,BXS,PDM,FUL,EIG,SOI,KN,HOFT,PRA,KELYA,TSC,HNI,SBRA,WOR,ACA,NTCT,INDB,TMP,NX,RUSHA,MHO,POWL,SPWH,NWE,TTMI,THFF,ONB,PFBC,DHT,UFCS,AVA,BKH,WNC,RGP,NMIH,CHCO,HFWA,NBTB,STC,TRST,ABM,TPH,GABC,NCBS,CVLG,ECVT,KAR,AAWW,SPTN,ETD,HCC,LAUR,EZPW,HMN,CVBF,SWX,USX,CLW,SGC,TMHC,MLKN,GLT,MTOR,CADE,KBH,SUM
10/05/2021,2.36,0.95,0.79,0.8,0.97,0.69,0.81,0.59,0.42,0.63,0.69,0.54,0.58,0.53,0.69,0.44,0.46,0.56,0.64,0.67,0.82,0.5,0.52,0.79,0.5,0.0,0.45,0.58,0.62,0.53,0.55,0.41,0.62,0.51,0.57,0.56,0.47,0.49,0.45,0.47,0.5,0.0,0.52,0.55,0.4,0.57,0.5,0.32,0.51,0.45,0.46,0.45,0.47,0.47,0.5,0.46,0.48,0.42,0.49,0.39,0.48,0.55,0.54,0.53,0.48,0.41,0.49,0.52,0.48,0.48,0.47,0.49,0.36,0.45,0.45,0.43,0.45,0.48,0.51,0.48,0.45,0.39,0.46,0.41,0.67,0.38,0.43,0.39,0.48,0.45,0.48,0.39,0.49,0.44,0.42,0.51,0.53,0.44,0.44,0.39,0.4,0.44,0.47,0.44,0.47,0.42,0.46,0.44,0.64,0.0,0.41,0.44,0.42,0.51,0.47,0.4,0.41,0.39,0.39,0.58,0.48,0.45,0.52,0.42,0.39,0.39,0.4,0.39,0.42,0.4,0.41,0.46,0.39,0.39,0.41,0.37,0.36,0.48,0.35,0.37,0.32,0.39,0.0,0.4,0.38,0.33,0.37,0.38,0.39,0.38,0.42,0.38,0.35,0.0,0.39,0.4,0.34,0.36,0.37,0.34,0.34,0.4,0.37,0.41,0.39,0.34,0.34,0.0,0.0,0.39,0.33,0.36,0.33,0.33,0.32,0.0,0.39,0.0,0.36,0.31,0.0,0.0,0.0,0.32,0.37,0.37,0.0,0.34,0.32,0.0,0.32,0.0,0.0,0.34,0.34,0.53,0.33,0.0,0.0,0.0,0.0,0.35,0.33,0.34,0.35,0.34,0.37,0.0,0.31,0.0,0.32,0.34,0.4,0.0,0.0,0.34,0.34,0.48,0.37,0.33,0.38,0.32,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.38
10/06/2021,2.36,0.95,0.79,0.8,0.97,0.69,0.81,0.59,0.42,0.63,0.69,0.54,0.58,0.53,0.69,0.44,0.46,0.56,0.64,0.67,0.82,0.5,0.52,0.79,0.5,0.0,0.45,0.58,0.62,0.53,0.55,0.41,0.62,0.51,0.57,0.56,0.47,0.49,0.45,0.47,0.5,0.0,0.52,0.55,0.4,0.57,0.5,0.32,0.51,0.45,0.46,0.45,0.47,0.47,0.5,0.46,0.48,0.42,0.49,0.39,0.48,0.55,0.54,0.53,0.48,0.41,0.49,0.52,0.48,0.48,0.47,0.49,0.36,0.45,0.45,0.43,0.45,0.48,0.51,0.48,0.45,0.39,0.46,0.41,0.67,0.38,0.43,0.39,0.48,0.45,0.48,0.39,0.49,0.44,0.42,0.51,0.53,0.44,0.44,0.39,0.4,0.44,0.47,0.44,0.47,0.42,0.46,0.44,0.64,0.0,0.41,0.44,0.42,0.51,0.47,0.4,0.41,0.39,0.39,0.58,0.48,0.45,0.52,0.42,0.39,0.39,0.4,0.39,0.42,0.4,0.41,0.46,0.39,0.39,0.41,0.37,0.36,0.48,0.35,0.37,0.32,0.39,0.0,0.4,0.38,0.33,0.37,0.38,0.39,0.38,0.42,0.38,0.35,0.0,0.39,0.4,0.34,0.36,0.37,0.34,0.34,0.4,0.37,0.41,0.39,0.34,0.34,0.0,0.0,0.39,0.33,0.36,0.33,0.33,0.32,0.0,0.39,0.0,0.36,0.31,0.0,0.0,0.0,0.32,0.37,0.37,0.0,0.34,0.32,0.0,0.32,0.0,0.0,0.34,0.34,0.53,0.33,0.0,0.0,0.0,0.0,0.35,0.33,0.34,0.35,0.34,0.37,0.0,0.31,0.0,0.32,0.34,0.4,0.0,0.0,0.34,0.34,0.48,0.37,0.33,0.38,0.32,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.38
10/07/2021,1.78,0.96,0.79,0.81,0.96,0.69,0.81,0.6,0.43,0.63,0.7,0.54,0.59,0.53,0.69,0.45,0.46,0.57,0.64,0.68,0.83,0.5,0.53,0.82,0.5,0.0,0.46,0.59,0.62,0.52,0.56,0.42,0.62,0.52,0.56,0.56,0.47,0.5,0.44,0.47,0.5,0.0,0.53,0.55,0.4,0.57,0.5,0.32,0.52,0.46,0.46,0.45,0.49,0.47,0.5,0.48,0.5,0.42,0.49,0.4,0.48,0.56,0.54,0.53,0.49,0.41,0.48,0.51,0.48,0.48,0.48,0.48,0.37,0.45,0.45,0.43,0.45,0.48,0.51,0.47,0.46,0.39,0.46,0.41,0.68,0.37,0.43,0.39,0.48,0.45,0.47,0.39,0.49,0.44,0.41,0.51,0.53,0.44,0.44,0.39,0.41,0.44,0.47,0.44,0.47,0.43,0.46,0.43,0.64,0.0,0.41,0.43,0.42,0.51,0.47,0.41,0.41,0.38,0.39,0.59,0.47,0.44,0.51,0.41,0.4,0.39,0.4,0.4,0.42,0.4,0.41,0.47,0.39,0.39,0.42,0.37,0.36,0.48,0.34,0.36,0.31,0.39,0.0,0.37,0.38,0.33,0.37,0.39,0.39,0.38,0.42,0.38,0.35,0.0,0.39,0.41,0.33,0.35,0.37,0.34,0.34,0.4,0.37,0.41,0.38,0.34,0.34,0.0,0.0,0.39,0.33,0.36,0.33,0.0,0.32,0.0,0.37,0.0,0.36,0.32,0.0,0.0,0.0,0.32,0.37,0.37,0.0,0.34,0.31,0.0,0.31,0.0,0.0,0.34,0.34,0.53,0.34,0.0,0.0,0.0,0.0,0.35,0.34,0.34,0.35,0.34,0.36,0.31,0.32,0.0,0.32,0.34,0.39,0.0,0.0,0.34,0.33,0.47,0.4,0.34,0.37,0.32,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.97
10/08/2021,1.78,0.96,0.77,0.78,0.97,0.71,0.81,0.59,0.44,0.63,0.71,0.54,0.59,0.54,0.68,0.44,0.46,0.55,0.64,0.68,0.84,0.51,0.51,0.82,0.51,0.0,0.45,0.6,0.61,0.52,0.57,0.41,0.59,0.51,0.55,0.55,0.48,0.51,0.44,0.47,0.51,0.0,0.53,0.55,0.4,0.58,0.5,0.32,0.52,0.47,0.45,0.45,0.5,0.45,0.51,0.48,0.49,0.4,0.49,0.4,0.48,0.55,0.55,0.52,0.49,0.42,0.48,0.52,0.48,0.49,0.47,0.49,0.37,0.46,0.45,0.44,0.45,0.49,0.51,0.47,0.47,0.39,0.46,0.4,0.67,0.38,0.43,0.39,0.48,0.44,0.47,0.38,0.49,0.44,0.42,0.52,0.53,0.43,0.44,0.39,0.41,0.44,0.47,0.44,0.48,0.43,0.46,0.44,0.65,0.0,0.41,0.43,0.42,0.51,0.47,0.41,0.41,0.38,0.39,0.58,0.47,0.44,0.51,0.41,0.4,0.39,0.38,0.4,0.42,0.4,0.41,0.47,0.39,0.39,0.41,0.36,0.36,0.49,0.34,0.37,0.31,0.39,0.0,0.36,0.38,0.33,0.37,0.38,0.39,0.39,0.42,0.38,0.35,0.0,0.39,0.41,0.34,0.36,0.37,0.34,0.33,0.41,0.37,0.4,0.38,0.34,0.33,0.0,0.0,0.39,0.33,0.35,0.32,0.0,0.31,0.0,0.37,0.0,0.36,0.32,0.0,0.0,0.0,0.32,0.38,0.36,0.0,0.35,0.32,0.0,0.0,0.31,0.0,0.34,0.34,0.53,0.33,0.0,0.0,0.0,0.0,0.35,0.33,0.34,0.34,0.34,0.36,0.31,0.32,0.0,0.31,0.34,0.4,0.0,0.0,0.34,0.34,0.47,0.42,0.34,0.37,0.33,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.9
10/11/2021,1.72,0.97,0.74,0.79,0.98,0.68,0.79,0.57,0.42,0.62,0.72,0.53,0.6,0.54,0.7,0.44,0.47,0.56,0.64,0.66,0.85,0.51,0.52,0.85,0.49,0.0,0.46,0.59,0.61,0.52,0.57,0.41,0.61,0.5,0.56,0.54,0.47,0.5,0.43,0.47,0.51,0.0,0.53,0.56,0.39,0.64,0.5,0.31,0.52,0.47,0.4,0.45,0.47,0.45,0.51,0.47,0.48,0.4,0.49,0.39,0.48,0.53,0.56,0.52,0.49,0.41,0.48,0.51,0.48,0.51,0.47,0.5,0.36,0.45,0.45,0.44,0.45,0.49,0.51,0.47,0.46,0.37,0.46,0.4,0.71,0.37,0.43,0.39,0.48,0.45,0.48,0.39,0.48,0.45,0.43,0.51,0.54,0.44,0.44,0.38,0.4,0.43,0.48,0.44,0.48,0.43,0.45,0.43,0.65,0.0,0.42,0.44,0.43,0.52,0.48,0.41,0.41,0.38,0.39,0.56,0.46,0.44,0.53,0.42,0.39,0.39,0.38,0.4,0.42,0.4,0.41,0.47,0.39,0.39,0.41,0.38,0.35,0.49,0.35,0.37,0.0,0.39,0.0,0.37,0.38,0.33,0.37,0.39,0.38,0.4,0.42,0.39,0.36,0.0,0.39,0.4,0.34,0.37,0.37,0.35,0.33,0.41,0.36,0.41,0.39,0.35,0.33,0.0,0.0,0.39,0.33,0.35,0.34,0.0,0.32,0.0,0.37,0.0,0.36,0.0,0.0,0.0,0.0,0.32,0.37,0.37,0.0,0.35,0.31,0.0,0.0,0.31,0.0,0.34,0.34,0.53,0.32,0.0,0.0,0.32,0.0,0.36,0.33,0.34,0.34,0.34,0.37,0.31,0.32,0.31,0.31,0.35,0.4,0.0,0.0,0.34,0.34,0.47,0.43,0.33,0.37,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.85
10/12/2021,1.66,0.97,0.78,0.79,0.98,0.7,0.81,0.58,0.41,0.63,0.72,0.53,0.62,0.54,0.7,0.43,0.48,0.56,0.64,0.67,0.84,0.51,0.52,0.86,0.49,0.0,0.46,0.61,0.6,0.51,0.57,0.41,0.61,0.5,0.56,0.56,0.48,0.5,0.42,0.47,0.5,0.0,0.53,0.55,0.39,0.66,0.5,0.31,0.52,0.46,0.41,0.45,0.48,0.47,0.51,0.48,0.48,0.4,0.49,0.4,0.48,0.52,0.56,0.53,0.47,0.41,0.48,0.51,0.48,0.52,0.47,0.49,0.37,0.45,0.45,0.43,0.46,0.49,0.51,0.47,0.48,0.37,0.46,0.4,0.7,0.37,0.43,0.39,0.48,0.45,0.47,0.39,0.49,0.45,0.43,0.51,0.53,0.44,0.44,0.38,0.4,0.44,0.48,0.44,0.48,0.43,0.45,0.43,0.64,0.31,0.42,0.43,0.42,0.51,0.48,0.41,0.41,0.38,0.39,0.56,0.46,0.45,0.55,0.42,0.39,0.4,0.38,0.4,0.42,0.39,0.41,0.46,0.39,0.39,0.41,0.38,0.35,0.49,0.34,0.37,0.0,0.39,0.0,0.37,0.38,0.33,0.37,0.38,0.38,0.4,0.42,0.38,0.35,0.0,0.39,0.4,0.34,0.36,0.37,0.34,0.33,0.41,0.36,0.41,0.39,0.35,0.33,0.0,0.0,0.39,0.32,0.35,0.34,0.0,0.31,0.0,0.37,0.0,0.36,0.0,0.0,0.0,0.0,0.32,0.38,0.37,0.0,0.34,0.31,0.0,0.0,0.31,0.0,0.34,0.34,0.53,0.32,0.0,0.0,0.0,0.0,0.41,0.33,0.34,0.34,0.34,0.37,0.31,0.31,0.31,0.31,0.34,0.39,0.0,0.0,0.33,0.34,0.47,0.41,0.33,0.38,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.87
10/13/2021,1.68,0.97,0.81,0.78,0.97,0.7,0.8,0.57,0.42,0.63,0.72,0.54,0.62,0.54,0.7,0.43,0.48,0.56,0.65,0.65,0.84,0.5,0.51,0.85,0.48,0.0,0.46,0.62,0.6,0.51,0.56,0.41,0.6,0.49,0.55,0.56,0.48,0.5,0.41,0.47,0.5,0.0,0.52,0.55,0.39,0.66,0.5,0.31,0.53,0.46,0.4,0.45,0.51,0.47,0.51,0.49,0.47,0.4,0.49,0.4,0.48,0.5,0.57,0.53,0.47,0.41,0.48,0.51,0.47,0.52,0.47,0.49,0.36,0.45,0.45,0.43,0.46,0.49,0.51,0.46,0.5,0.38,0.46,0.4,0.69,0.37,0.43,0.39,0.47,0.45,0.47,0.39,0.48,0.45,0.43,0.51,0.54,0.44,0.44,0.38,0.4,0.43,0.47,0.44,0.48,0.43,0.45,0.43,0.64,0.31,0.42,0.43,0.42,0.51,0.48,0.41,0.41,0.38,0.39,0.55,0.45,0.44,0.54,0.42,0.39,0.39,0.38,0.4,0.42,0.39,0.41,0.47,0.4,0.38,0.4,0.37,0.35,0.49,0.34,0.38,0.0,0.39,0.0,0.38,0.37,0.34,0.37,0.39,0.38,0.4,0.42,0.38,0.36,0.0,0.39,0.4,0.35,0.36,0.37,0.34,0.33,0.41,0.36,0.4,0.39,0.34,0.33,0.0,0.0,0.39,0.33,0.35,0.33,0.0,0.31,0.0,0.35,0.0,0.36,0.31,0.0,0.0,0.0,0.31,0.38,0.37,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.34,0.33,0.53,0.32,0.0,0.0,0.0,0.0,0.38,0.33,0.33,0.34,0.34,0.37,0.31,0.31,0.31,0.31,0.35,0.39,0.0,0.0,0.33,0.34,0.47,0.42,0.32,0.4,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
10/14/2021,1.68,0.97,0.81,0.78,0.97,0.7,0.8,0.57,0.42,0.63,0.72,0.54,0.62,0.54,0.7,0.43,0.48,0.56,0.65,0.65,0.84,0.5,0.51,0.85,0.48,0.0,0.46,0.62,0.6,0.51,0.56,0.41,0.6,0.49,0.55,0.56,0.48,0.5,0.41,0.47,0.5,0.0,0.52,0.55,0.39,0.66,0.5,0.31,0.53,0.46,0.4,0.45,0.51,0.47,0.51,0.49,0.47,0.4,0.49,0.4,0.48,0.5,0.57,0.53,0.47,0.41,0.48,0.51,0.47,0.52,0.47,0.49,0.36,0.45,0.45,0.43,0.46,0.49,0.51,0.46,0.5,0.38,0.46,0.4,0.69,0.37,0.43,0.39,0.47,0.45,0.47,0.39,0.48,0.45,0.43,0.51,0.54,0.44,0.44,0.38,0.4,0.43,0.47,0.44,0.48,0.43,0.45,0.43,0.64,0.31,0.42,0.43,0.42,0.51,0.48,0.41,0.41,0.38,0.39,0.55,0.45,0.44,0.54,0.42,0.39,0.39,0.38,0.4,0.42,0.39,0.41,0.47,0.4,0.38,0.4,0.37,0.35,0.49,0.34,0.38,0.0,0.39,0.0,0.38,0.37,0.34,0.37,0.39,0.38,0.4,0.42,0.38,0.36,0.0,0.39,0.4,0.35,0.36,0.37,0.34,0.33,0.41,0.36,0.4,0.39,0.34,0.33,0.0,0.0,0.39,0.33,0.35,0.33,0.0,0.31,0.0,0.35,0.0,0.36,0.31,0.0,0.0,0.0,0.31,0.38,0.37,0.0,0.34,0.31,0.0,0.0,0.0,0.0,0.34,0.33,0.53,0.32,0.0,0.0,0.0,0.0,0.38,0.33,0.33,0.34,0.34,0.37,0.31,0.31,0.31,0.31,0.35,0.39,0.0,0.0,0.33,0.34,0.47,0.42,0.32,0.4,0.32,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.68
10/15/2021,1.7,0.97,0.82,0.78,0.97,0.66,0.79,0.56,0.43,0.63,0.74,0.54,0.65,0.54,0.69,0.44,0.46,0.56,0.64,0.66,0.83,0.49,0.51,0.87,0.47,0.0,0.46,0.61,0.61,0.52,0.57,0.42,0.61,0.5,0.55,0.57,0.49,0.51,0.4,0.46,0.51,0.0,0.52,0.55,0.39,0.69,0.5,0.0,0.54,0.47,0.4,0.44,0.52,0.47,0.51,0.5,0.47,0.4,0.49,0.4,0.48,0.5,0.56,0.54,0.47,0.41,0.48,0.5,0.47,0.53,0.48,0.5,0.35,0.44,0.45,0.43,0.46,0.49,0.51,0.46,0.51,0.37,0.45,0.39,0.71,0.37,0.43,0.39,0.47,0.44,0.48,0.38,0.49,0.45,0.43,0.51,0.53,0.45,0.44,0.38,0.4,0.42,0.47,0.43,0.5,0.43,0.45,0.43,0.64,0.31,0.42,0.43,0.42,0.51,0.48,0.4,0.41,0.38,0.39,0.55,0.44,0.44,0.55,0.41,0.39,0.42,0.4,0.4,0.42,0.4,0.41,0.47,0.4,0.38,0.41,0.37,0.35,0.49,0.34,0.37,0.0,0.39,0.0,0.39,0.38,0.34,0.37,0.38,0.37,0.41,0.42,0.38,0.36,0.0,0.39,0.4,0.35,0.36,0.37,0.34,0.32,0.4,0.36,0.41,0.39,0.35,0.33,0.0,0.0,0.39,0.33,0.36,0.33,0.0,0.31,0.0,0.35,0.0,0.36,0.32,0.0,0.0,0.0,0.32,0.38,0.36,0.0,0.35,0.31,0.0,0.31,0.0,0.0,0.34,0.33,0.53,0.33,0.0,0.0,0.0,0.0,0.39,0.34,0.34,0.34,0.35,0.38,0.31,0.31,0.32,0.31,0.35,0.42,0.0,0.0,0.33,0.35,0.47,0.43,0.33,0.41,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02
10/18/2021,1.7,0.97,0.82,0.78,0.97,0.66,0.79,0.56,0.43,0.63,0.74,0.54,0.65,0.54,0.69,0.44,0.46,0.56,0.64,0.66,0.83,0.49,0.51,0.87,0.47,0.0,0.46,0.61,0.61,0.52,0.57,0.42,0.61,0.5,0.55,0.57,0.49,0.51,0.4,0.46,0.51,0.0,0.52,0.55,0.39,0.69,0.5,0.0,0.54,0.47,0.4,0.44,0.52,0.47,0.51,0.5,0.47,0.4,0.49,0.4,0.48,0.5,0.56,0.54,0.47,0.41,0.48,0.5,0.47,0.53,0.48,0.5,0.35,0.44,0.45,0.43,0.46,0.49,0.51,0.46,0.51,0.37,0.45,0.39,0.71,0.37,0.43,0.39,0.47,0.44,0.48,0.38,0.49,0.45,0.43,0.51,0.53,0.45,0.44,0.38,0.4,0.42,0.47,0.43,0.5,0.43,0.45,0.43,0.64,0.31,0.42,0.43,0.42,0.51,0.48,0.4,0.41,0.38,0.39,0.55,0.44,0.44,0.55,0.41,0.39,0.42,0.4,0.4,0.42,0.4,0.41,0.47,0.4,0.38,0.41,0.37,0.35,0.49,0.34,0.37,0.0,0.39,0.0,0.39,0.38,0.34,0.37,0.38,0.37,0.41,0.42,0.38,0.36,0.0,0.39,0.4,0.35,0.36,0.37,0.34,0.32,0.4,0.36,0.41,0.39,0.35,0.33,0.0,0.0,0.39,0.33,0.36,0.33,0.0,0.31,0.0,0.35,0.0,0.36,0.32,0.0,0.0,0.0,0.32,0.38,0.36,0.0,0.35,0.31,0.0,0.31,0.0,0.0,0.34,0.33,0.53,0.33,0.0,0.0,0.0,0.0,0.39,0.34,0.34,0.34,0.35,0.38,0.31,0.31,0.32,0.31,0.35,0.42,0.0,0.0,0.33,0.35,0.47,0.43,0.33,0.41,0.32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.02
10/19/2021,1.65,0.98,0.85,0.81,0.93,0.68,0.83,0.56,0.44,0.62,0.73,0.55,0.66,0.56,0.71,0.44,0.47,0.57,0.64,0.68,0.85,0.51,0.53,0.85,0.49,0.0,0.46,0.58,0.59,0.49,0.57,0.41,0.6,0.49,0.49,0.57,0.51,0.52,0.39,0.48,0.49,0.0,0.49,0.54,0.4,0.64,0.49,0.32,0.52,0.47,0.43,0.44,0.53,0.47,0.5,0.51,0.46,0.41,0.48,0.4,0.48,0.48,0.56,0.54,0.46,0.42,0.47,0.51,0.45,0.53,0.48,0.48,0.36,0.45,0.44,0.42,0.47,0.47,0.5,0.46,0.5,0.37,0.45,0.48,0.66,0.37,0.44,0.38,0.45,0.44,0.47,0.42,0.47,0.45,0.43,0.48,0.53,0.44,0.44,0.38,0.39,0.41,0.45,0.43,0.48,0.43,0.44,0.43,0.6,0.32,0.43,0.43,0.41,0.5,0.48,0.41,0.42,0.38,0.39,0.56,0.44,0.41,0.57,0.41,0.39,0.4,0.4,0.39,0.42,0.41,0.4,0.45,0.4,0.39,0.38,0.37,0.35,0.47,0.34,0.37,0.0,0.39,0.0,0.39,0.38,0.34,0.37,0.39,0.37,0.4,0.42,0.36,0.37,0.0,0.38,0.41,0.35,0.36,0.37,0.35,0.32,0.34,0.37,0.38,0.39,0.37,0.33,0.0,0.0,0.36,0.33,0.37,0.31,0.0,0.31,0.0,0.33,0.0,0.36,0.32,0.0,0.0,0.0,0.32,0.35,0.36,0.0,0.36,0.33,0.0,0.31,0.0,0.0,0.34,0.32,0.49,0.32,0.0,0.0,0.31,0.0,0.38,0.35,0.31,0.31,0.32,0.36,0.31,0.31,0.33,0.31,0.35,0.44,0.0,0.0,0.32,0.34,0.45,0.4,0.32,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.36
10/20/2021,2.17,0.98,0.84,0.81,0.98,0.69,0.83,0.56,0.43,0.61,0.7,0.55,0.67,0.56,0.7,0.44,0.47,0.57,0.64,0.7,0.85,0.51,0.54,0.85,0.5,0.0,0.47,0.57,0.5,0.5,0.57,0.41,0.61,0.49,0.49,0.58,0.5,0.52,0.4,0.48,0.49,0.0,0.47,0.54,0.41,0.62,0.49,0.32,0.52,0.46,0.43,0.43,0.53,0.46,0.5,0.51,0.45,0.4,0.39,0.4,0.48,0.47,0.56,0.53,0.42,0.42,0.46,0.51,0.39,0.53,0.48,0.45,0.35,0.44,0.44,0.42,0.48,0.41,0.5,0.46,0.49,0.38,0.45,0.48,0.67,0.37,0.44,0.38,0.39,0.43,0.47,0.42,0.4,0.45,0.42,0.42,0.52,0.44,0.44,0.38,0.39,0.41,0.38,0.44,0.46,0.43,0.45,0.42,0.49,0.32,0.43,0.43,0.37,0.51,0.48,0.4,0.41,0.38,0.39,0.56,0.43,0.36,0.59,0.41,0.39,0.41,0.4,0.4,0.42,0.41,0.4,0.45,0.4,0.38,0.39,0.38,0.35,0.44,0.34,0.37,0.31,0.38,0.0,0.39,0.37,0.34,0.37,0.39,0.37,0.4,0.43,0.34,0.35,0.0,0.38,0.42,0.35,0.36,0.37,0.34,0.32,0.33,0.36,0.33,0.4,0.37,0.33,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.32,0.0,0.29,0.3,0.36,0.32,0.0,0.0,0.0,0.32,0.33,0.36,0.0,0.35,0.32,0.0,0.31,0.3,0.3,0.33,0.0,0.4,0.33,0.0,0.0,0.31,0.0,0.38,0.35,0.0,0.29,0.3,0.34,0.0,0.3,0.33,0.31,0.34,0.46,0.0,0.0,0.32,0.34,0.45,0.41,0.32,0.39,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.55
10/21/2021,2.14,0.97,0.82,0.82,0.99,0.7,0.85,0.58,0.43,0.61,0.7,0.56,0.68,0.58,0.69,0.43,0.5,0.57,0.63,0.7,0.86,0.51,0.55,0.87,0.49,0.0,0.46,0.57,0.5,0.49,0.57,0.4,0.61,0.5,0.49,0.57,0.51,0.53,0.4,0.48,0.5,0.0,0.46,0.54,0.41,0.61,0.49,0.32,0.53,0.47,0.41,0.44,0.52,0.46,0.5,0.5,0.47,0.4,0.39,0.39,0.47,0.46,0.57,0.53,0.41,0.42,0.47,0.5,0.38,0.53,0.48,0.44,0.37,0.44,0.44,0.41,0.48,0.4,0.5,0.46,0.49,0.38,0.45,0.46,0.68,0.36,0.43,0.38,0.39,0.43,0.47,0.43,0.4,0.44,0.42,0.41,0.53,0.44,0.43,0.37,0.4,0.4,0.38,0.43,0.45,0.43,0.44,0.42,0.49,0.32,0.44,0.43,0.37,0.51,0.48,0.4,0.41,0.37,0.4,0.57,0.45,0.36,0.6,0.4,0.39,0.41,0.4,0.41,0.42,0.41,0.4,0.47,0.4,0.38,0.39,0.37,0.35,0.42,0.34,0.37,0.31,0.38,0.0,0.38,0.38,0.34,0.36,0.39,0.37,0.4,0.42,0.34,0.35,0.0,0.38,0.42,0.35,0.36,0.37,0.34,0.31,0.33,0.37,0.33,0.4,0.37,0.32,0.0,0.0,0.0,0.33,0.38,0.0,0.0,0.32,0.0,0.0,0.3,0.36,0.31,0.0,0.0,0.0,0.32,0.33,0.36,0.0,0.35,0.33,0.0,0.31,0.3,0.3,0.33,0.0,0.4,0.33,0.0,0.0,0.3,0.0,0.38,0.35,0.0,0.29,0.29,0.34,0.0,0.3,0.33,0.31,0.35,0.46,0.0,0.0,0.32,0.34,0.46,0.42,0.32,0.39,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.51
