,EQC,HE,TRNO,MGEE,NSA,BKH,DEA,POR,IDA,WTM,PSB,NHC,ADC,SAFT,ANAT,OGS,MMS,GTY,HR,HLI,LANC,NFG,LXP,NEU,EIG,WTS,RYN,RDWR,SLGN,STAG,JJSF,AMSF,FLO,ILPT,THG,LNN,CHCT,MNR,KREF,LAND,COR,SBR,IRT,SXT,GOOD,DOC,SIGI,SMP,CBU,NCBS,CFFN,SBSI,CATC,SYKE,CHCO,NBTB,AROW,HMN,EBF,QTS,HSTM,PINC,HTLD,NFBK,KRNY,FMBH,NPK,NWBI,EXLS,CCOI,CUZ,OFC,HONE,DHIL,MANT,FELE,GPK,NFH,BCPC,WAFD,WERN,FLIC,SCL,WABC,EBSB,EXPO,RLI,THFF,CAC,ICFI,SCHL,FCPT,BRMK,CLAR,ALLT,WASH,SATS,CSWI,CVBF,RBCAA,TRS,ONB,CBZ,CTBI,FCBC,PBH,NHI,VIAV,HPP,BRKL,SASR,AAON,PLXS,LTC,BMTC,HTBI,WDFC,ALG,FCFS,GHC,WRE,WIRE,WSBF,TMP,BMI,PRK,BMRC,GRC,UNF,AXS,TCBK,PCH,BUSE,JCOM,TWNK,SRCE,FULT,QCRH,ALSN,ALRS,FMNB,ISBC,NEOG,STC,BRC,MWA,BFC,ASH,GABC,WINA,GSBC,FCN,FWRD,STBA,TRMK,GATX,WEN,JW.A,TRC,BLKB,LBAI,NOVT,WTBA,HTBK,PJT,ACIW,CVLT,SAIC,CRI,CWST,CCF,ASB,PRFT,LBC,AWI,PEBO,MGRC,TRST,SPNT,POWI,NVMI,EXP,CSGS,FIBK,SSD,UMBF,IDCC,SFL,MLR,EVTC,KBAL,SFNC,OSIS,FSS,HFWA,HTH,FBMS,CPF,WSBC,FORR,NTCT,ICUI,WMK,ARGO,MOFG,SFST,JRVR,STATE STREET INSTITUTIONAL LIQ STATE STR,BWB,FRPH,RGP,HOLI,UMPQ,LKFN,CASS,RMBS,GEF,BANR,VMI,SYBT,MODV,MGIC,n/a,SWCH,HUBG,KLIC,KAI,SPSC,MUSA,CALM,MSGS,PFS,NBHC,HTLF,AMSWA,VVV,RUSHA,ZD,CSV,INVA,MLI,INDB,ABTX,DORM,KBR,VGR,FCF,SUM
09/29/2021,1.63,0.78,0.63,0.65,0.65,0.57,0.57,0.6,0.61,0.54,0.59,0.55,0.52,0.54,0.66,0.46,0.51,0.46,0.5,0.58,0.43,0.48,0.49,0.48,0.42,0.53,0.43,0.5,0.4,0.44,0.37,0.4,0.4,0.39,0.39,0.37,0.39,0.39,0.4,0.36,0.41,0.4,0.42,0.4,0.35,0.36,0.37,0.36,0.34,0.38,0.36,0.37,0.36,0.0,0.36,0.35,0.33,0.35,0.3,0.0,0.35,0.36,0.31,0.35,0.34,0.33,0.27,0.31,0.37,0.3,0.32,0.31,0.31,0.35,0.28,0.32,0.34,0.31,0.34,0.33,0.32,0.3,0.28,0.3,0.31,0.39,0.29,0.3,0.3,0.28,0.26,0.28,0.28,0.29,0.0,0.29,0.3,0.29,0.28,0.31,0.28,0.27,0.28,0.28,0.3,0.29,0.22,0.25,0.26,0.28,0.27,0.28,0.27,0.0,0.29,0.27,0.24,0.26,0.31,0.25,0.28,0.35,0.28,0.28,0.28,0.28,0.3,0.27,0.26,0.24,0.26,0.26,0.26,0.26,0.27,0.27,0.25,0.28,0.23,0.26,0.26,0.27,0.23,0.28,0.23,0.27,0.25,0.27,0.26,0.27,0.25,0.23,0.23,0.23,0.25,0.24,0.23,0.22,0.27,0.23,0.23,0.29,0.26,0.25,0.26,0.0,0.23,0.23,0.22,0.29,0.23,0.24,0.35,0.25,0.0,0.25,0.0,0.0,0.0,0.29,0.25,0.0,0.24,0.0,0.23,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.0,0.22,0.24,0.0,0.24,0.22,0.0,0.24,0.0,0.26,0.0,0.0,0.22,0.23,0.0,0.0,0.23,0.0,0.24,0.28,0.24,0.23,0.0,0.0,0.23,0.0,0.22,0.24,0.0,0.23,0.0,0.23,0.22,0.0,0.22,0.26,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00999999999999
09/30/2021,1.63,0.78,0.63,0.65,0.65,0.57,0.57,0.6,0.61,0.54,0.59,0.55,0.52,0.54,0.66,0.46,0.51,0.46,0.5,0.58,0.43,0.48,0.49,0.48,0.42,0.53,0.43,0.5,0.4,0.44,0.37,0.4,0.4,0.39,0.39,0.37,0.39,0.39,0.4,0.36,0.41,0.4,0.42,0.4,0.35,0.36,0.37,0.36,0.34,0.38,0.36,0.37,0.36,0.0,0.36,0.35,0.33,0.35,0.3,0.0,0.35,0.36,0.31,0.35,0.34,0.33,0.27,0.31,0.37,0.3,0.32,0.31,0.31,0.35,0.28,0.32,0.34,0.31,0.34,0.33,0.32,0.3,0.28,0.3,0.31,0.39,0.29,0.3,0.3,0.28,0.26,0.28,0.28,0.29,0.0,0.29,0.3,0.29,0.28,0.31,0.28,0.27,0.28,0.28,0.3,0.29,0.22,0.25,0.26,0.28,0.27,0.28,0.27,0.0,0.29,0.27,0.24,0.26,0.31,0.25,0.28,0.35,0.28,0.28,0.28,0.28,0.3,0.27,0.26,0.24,0.26,0.26,0.26,0.26,0.27,0.27,0.25,0.28,0.23,0.26,0.26,0.27,0.23,0.28,0.23,0.27,0.25,0.27,0.26,0.27,0.25,0.23,0.23,0.23,0.25,0.24,0.23,0.22,0.27,0.23,0.23,0.29,0.26,0.25,0.26,0.0,0.23,0.23,0.22,0.29,0.23,0.24,0.35,0.25,0.0,0.25,0.0,0.0,0.0,0.29,0.25,0.0,0.24,0.0,0.23,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.0,0.22,0.24,0.0,0.24,0.22,0.0,0.24,0.0,0.26,0.0,0.0,0.22,0.23,0.0,0.0,0.23,0.0,0.24,0.28,0.24,0.23,0.0,0.0,0.23,0.0,0.22,0.24,0.0,0.23,0.0,0.23,0.22,0.0,0.22,0.26,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.00999999999999
10/01/2021,1.64,0.78,0.62,0.64,0.63,0.57,0.56,0.59,0.6,0.54,0.58,0.56,0.51,0.54,0.65,0.45,0.5,0.46,0.48,0.57,0.43,0.5,0.48,0.48,0.42,0.53,0.42,0.47,0.4,0.43,0.37,0.4,0.39,0.39,0.39,0.37,0.37,0.39,0.4,0.37,0.39,0.4,0.41,0.4,0.35,0.35,0.36,0.37,0.34,0.39,0.37,0.38,0.37,0.0,0.37,0.36,0.34,0.36,0.31,0.0,0.34,0.35,0.31,0.35,0.35,0.33,0.27,0.31,0.37,0.3,0.32,0.3,0.31,0.35,0.28,0.32,0.34,0.31,0.34,0.34,0.32,0.3,0.28,0.3,0.32,0.39,0.29,0.31,0.31,0.28,0.26,0.27,0.27,0.29,0.0,0.3,0.3,0.3,0.28,0.31,0.29,0.27,0.28,0.29,0.3,0.29,0.0,0.25,0.26,0.29,0.28,0.28,0.27,0.0,0.3,0.27,0.23,0.25,0.31,0.24,0.28,0.36,0.28,0.28,0.28,0.28,0.31,0.27,0.26,0.24,0.27,0.26,0.27,0.25,0.26,0.27,0.26,0.28,0.23,0.27,0.26,0.28,0.24,0.28,0.23,0.27,0.25,0.25,0.26,0.28,0.25,0.23,0.23,0.24,0.26,0.24,0.23,0.0,0.28,0.22,0.24,0.28,0.26,0.25,0.26,0.0,0.23,0.23,0.23,0.28,0.23,0.25,0.34,0.25,0.0,0.26,0.0,0.0,0.0,0.28,0.24,0.22,0.23,0.0,0.23,0.24,0.0,0.23,0.0,0.24,0.0,0.23,0.0,0.0,0.25,0.0,0.24,0.23,0.0,0.24,0.0,0.26,0.22,0.22,0.23,0.23,0.0,0.0,0.24,0.0,0.24,0.27,0.24,0.23,0.0,0.0,0.23,0.23,0.0,0.25,0.0,0.22,0.0,0.0,0.22,0.0,0.23,0.25,0.0,0.0,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.99
10/04/2021,1.67,0.78,0.63,0.64,0.63,0.57,0.56,0.59,0.61,0.53,0.59,0.56,0.51,0.55,0.66,0.45,0.5,0.46,0.49,0.56,0.43,0.49,0.49,0.49,0.42,0.52,0.42,0.47,0.4,0.43,0.37,0.4,0.4,0.39,0.39,0.37,0.37,0.39,0.39,0.37,0.39,0.4,0.41,0.4,0.35,0.35,0.35,0.37,0.34,0.39,0.37,0.38,0.38,0.0,0.37,0.36,0.34,0.36,0.31,0.0,0.35,0.36,0.31,0.35,0.35,0.33,0.27,0.32,0.37,0.3,0.32,0.3,0.32,0.34,0.28,0.31,0.33,0.31,0.34,0.35,0.31,0.3,0.29,0.3,0.32,0.38,0.29,0.31,0.3,0.29,0.28,0.27,0.27,0.27,0.0,0.3,0.3,0.3,0.29,0.31,0.31,0.27,0.27,0.29,0.31,0.3,0.0,0.25,0.25,0.29,0.29,0.28,0.27,0.0,0.31,0.27,0.24,0.25,0.31,0.24,0.28,0.34,0.28,0.29,0.27,0.28,0.31,0.27,0.25,0.25,0.27,0.25,0.27,0.25,0.27,0.27,0.26,0.28,0.23,0.27,0.26,0.28,0.24,0.28,0.23,0.26,0.26,0.26,0.27,0.27,0.25,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.0,0.24,0.27,0.26,0.25,0.26,0.0,0.23,0.23,0.22,0.28,0.22,0.25,0.33,0.26,0.0,0.26,0.0,0.22,0.0,0.27,0.24,0.0,0.24,0.0,0.22,0.25,0.0,0.24,0.0,0.23,0.0,0.23,0.0,0.0,0.24,0.0,0.24,0.23,0.22,0.24,0.0,0.25,0.22,0.23,0.23,0.24,0.22,0.0,0.24,0.0,0.24,0.28,0.24,0.24,0.0,0.0,0.23,0.23,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.22,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14
10/05/2021,1.65,0.77,0.62,0.63,0.62,0.57,0.56,0.59,0.61,0.52,0.59,0.56,0.51,0.54,0.66,0.46,0.51,0.47,0.49,0.56,0.43,0.5,0.49,0.49,0.42,0.52,0.41,0.46,0.39,0.43,0.37,0.4,0.4,0.4,0.39,0.38,0.37,0.39,0.39,0.37,0.39,0.39,0.42,0.41,0.35,0.35,0.35,0.37,0.34,0.39,0.37,0.38,0.37,0.0,0.37,0.36,0.35,0.35,0.31,0.0,0.35,0.35,0.3,0.35,0.35,0.33,0.27,0.32,0.38,0.3,0.32,0.3,0.32,0.34,0.28,0.32,0.33,0.31,0.35,0.35,0.3,0.3,0.29,0.3,0.33,0.37,0.29,0.31,0.31,0.29,0.28,0.27,0.27,0.28,0.0,0.3,0.29,0.3,0.29,0.31,0.3,0.27,0.28,0.29,0.31,0.29,0.0,0.25,0.26,0.29,0.29,0.28,0.27,0.0,0.31,0.28,0.24,0.25,0.3,0.24,0.29,0.34,0.28,0.29,0.27,0.28,0.31,0.27,0.25,0.24,0.27,0.25,0.27,0.25,0.27,0.28,0.26,0.28,0.23,0.27,0.27,0.28,0.24,0.28,0.23,0.26,0.26,0.26,0.27,0.27,0.25,0.23,0.22,0.24,0.26,0.25,0.23,0.0,0.28,0.23,0.24,0.26,0.26,0.26,0.26,0.0,0.23,0.23,0.23,0.28,0.22,0.25,0.33,0.25,0.0,0.26,0.0,0.23,0.0,0.27,0.23,0.0,0.24,0.0,0.22,0.25,0.0,0.25,0.0,0.24,0.0,0.23,0.0,0.0,0.25,0.0,0.24,0.23,0.23,0.23,0.0,0.25,0.0,0.23,0.23,0.23,0.23,0.0,0.24,0.0,0.24,0.27,0.24,0.24,0.0,0.0,0.23,0.23,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.0,0.22,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14
10/06/2021,1.65,0.77,0.62,0.63,0.62,0.57,0.56,0.59,0.61,0.52,0.59,0.56,0.51,0.54,0.66,0.46,0.51,0.47,0.49,0.56,0.43,0.5,0.49,0.49,0.42,0.52,0.41,0.46,0.39,0.43,0.37,0.4,0.4,0.4,0.39,0.38,0.37,0.39,0.39,0.37,0.39,0.39,0.42,0.41,0.35,0.35,0.35,0.37,0.34,0.39,0.37,0.38,0.37,0.0,0.37,0.36,0.35,0.35,0.31,0.0,0.35,0.35,0.3,0.35,0.35,0.33,0.27,0.32,0.38,0.3,0.32,0.3,0.32,0.34,0.28,0.32,0.33,0.31,0.35,0.35,0.3,0.3,0.29,0.3,0.33,0.37,0.29,0.31,0.31,0.29,0.28,0.27,0.27,0.28,0.0,0.3,0.29,0.3,0.29,0.31,0.3,0.27,0.28,0.29,0.31,0.29,0.0,0.25,0.26,0.29,0.29,0.28,0.27,0.0,0.31,0.28,0.24,0.25,0.3,0.24,0.29,0.34,0.28,0.29,0.27,0.28,0.31,0.27,0.25,0.24,0.27,0.25,0.27,0.25,0.27,0.28,0.26,0.28,0.23,0.27,0.27,0.28,0.24,0.28,0.23,0.26,0.26,0.26,0.27,0.27,0.25,0.23,0.22,0.24,0.26,0.25,0.23,0.0,0.28,0.23,0.24,0.26,0.26,0.26,0.26,0.0,0.23,0.23,0.23,0.28,0.22,0.25,0.33,0.25,0.0,0.26,0.0,0.23,0.0,0.27,0.23,0.0,0.24,0.0,0.22,0.25,0.0,0.25,0.0,0.24,0.0,0.23,0.0,0.0,0.25,0.0,0.24,0.23,0.23,0.23,0.0,0.25,0.0,0.23,0.23,0.23,0.23,0.0,0.24,0.0,0.24,0.27,0.24,0.24,0.0,0.0,0.23,0.23,0.0,0.26,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.25,0.0,0.0,0.22,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14
10/07/2021,1.64,0.79,0.63,0.65,0.62,0.58,0.57,0.6,0.61,0.52,0.59,0.55,0.51,0.54,0.66,0.48,0.51,0.47,0.5,0.57,0.44,0.51,0.49,0.5,0.41,0.52,0.41,0.46,0.39,0.43,0.37,0.4,0.41,0.4,0.38,0.38,0.37,0.39,0.4,0.37,0.39,0.4,0.42,0.41,0.36,0.35,0.34,0.38,0.35,0.39,0.37,0.38,0.37,0.0,0.37,0.36,0.35,0.36,0.31,0.0,0.34,0.35,0.3,0.35,0.35,0.33,0.27,0.32,0.38,0.3,0.32,0.31,0.32,0.34,0.29,0.32,0.33,0.31,0.35,0.35,0.3,0.3,0.29,0.3,0.33,0.37,0.28,0.31,0.3,0.29,0.28,0.27,0.27,0.27,0.0,0.3,0.3,0.31,0.29,0.31,0.3,0.27,0.28,0.29,0.31,0.29,0.0,0.24,0.26,0.29,0.29,0.28,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.24,0.29,0.34,0.28,0.28,0.26,0.28,0.31,0.27,0.26,0.24,0.27,0.25,0.27,0.24,0.27,0.28,0.26,0.28,0.23,0.26,0.27,0.28,0.24,0.28,0.23,0.26,0.25,0.26,0.26,0.27,0.25,0.24,0.22,0.24,0.26,0.25,0.23,0.0,0.27,0.22,0.24,0.26,0.26,0.26,0.25,0.0,0.0,0.23,0.23,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.22,0.0,0.24,0.22,0.23,0.25,0.0,0.24,0.0,0.24,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.23,0.0,0.25,0.22,0.23,0.24,0.24,0.22,0.0,0.24,0.0,0.24,0.27,0.24,0.24,0.0,0.0,0.24,0.23,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.22,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.25
10/08/2021,1.63,0.78,0.62,0.65,0.61,0.58,0.56,0.6,0.61,0.52,0.59,0.55,0.51,0.54,0.66,0.47,0.5,0.46,0.49,0.59,0.44,0.51,0.5,0.49,0.42,0.53,0.41,0.46,0.4,0.43,0.37,0.4,0.41,0.4,0.39,0.38,0.36,0.39,0.39,0.36,0.38,0.4,0.41,0.4,0.35,0.35,0.35,0.38,0.35,0.39,0.37,0.38,0.37,0.0,0.37,0.36,0.35,0.35,0.31,0.0,0.34,0.35,0.31,0.36,0.35,0.33,0.27,0.32,0.37,0.3,0.32,0.3,0.31,0.34,0.28,0.32,0.33,0.31,0.35,0.35,0.3,0.3,0.29,0.3,0.32,0.38,0.28,0.31,0.3,0.29,0.28,0.27,0.27,0.28,0.0,0.3,0.3,0.31,0.28,0.31,0.31,0.27,0.28,0.29,0.31,0.29,0.0,0.24,0.26,0.29,0.29,0.28,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.25,0.29,0.35,0.28,0.29,0.27,0.29,0.31,0.28,0.26,0.25,0.27,0.25,0.27,0.24,0.27,0.28,0.26,0.28,0.23,0.27,0.27,0.29,0.23,0.28,0.23,0.27,0.25,0.26,0.27,0.27,0.25,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.27,0.23,0.24,0.26,0.27,0.25,0.26,0.0,0.22,0.23,0.0,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.23,0.0,0.24,0.23,0.23,0.25,0.0,0.24,0.0,0.24,0.0,0.23,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.23,0.0,0.25,0.23,0.23,0.24,0.24,0.22,0.0,0.24,0.0,0.24,0.27,0.24,0.25,0.0,0.0,0.24,0.23,0.0,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.28
10/11/2021,1.66,0.76,0.63,0.64,0.62,0.58,0.56,0.6,0.6,0.53,0.61,0.53,0.52,0.54,0.65,0.47,0.5,0.47,0.5,0.59,0.43,0.52,0.52,0.49,0.43,0.53,0.41,0.46,0.41,0.43,0.36,0.4,0.41,0.4,0.4,0.38,0.36,0.39,0.39,0.36,0.39,0.4,0.42,0.39,0.35,0.35,0.36,0.38,0.35,0.39,0.37,0.38,0.37,0.0,0.37,0.37,0.35,0.36,0.3,0.0,0.34,0.35,0.3,0.35,0.35,0.33,0.26,0.32,0.37,0.3,0.32,0.3,0.31,0.34,0.28,0.32,0.33,0.31,0.35,0.34,0.3,0.3,0.29,0.3,0.33,0.37,0.29,0.31,0.3,0.3,0.28,0.27,0.27,0.29,0.0,0.3,0.3,0.31,0.28,0.31,0.31,0.27,0.28,0.29,0.31,0.3,0.0,0.24,0.25,0.29,0.29,0.29,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.24,0.28,0.37,0.28,0.29,0.27,0.29,0.3,0.28,0.26,0.26,0.27,0.25,0.27,0.25,0.28,0.28,0.26,0.28,0.0,0.27,0.27,0.28,0.23,0.29,0.23,0.27,0.25,0.26,0.26,0.26,0.25,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.24,0.27,0.26,0.25,0.27,0.0,0.22,0.23,0.0,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.27,0.22,0.0,0.24,0.23,0.23,0.25,0.0,0.23,0.0,0.24,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.23,0.0,0.24,0.23,0.24,0.23,0.23,0.22,0.0,0.24,0.0,0.29,0.27,0.24,0.25,0.0,0.0,0.24,0.23,0.0,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.23,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.43
10/12/2021,1.66,0.76,0.63,0.63,0.62,0.57,0.56,0.6,0.59,0.53,0.61,0.53,0.51,0.55,0.65,0.47,0.5,0.47,0.5,0.59,0.43,0.52,0.53,0.5,0.43,0.54,0.42,0.46,0.41,0.43,0.36,0.4,0.41,0.4,0.4,0.39,0.36,0.39,0.39,0.36,0.38,0.41,0.41,0.38,0.34,0.35,0.36,0.38,0.35,0.4,0.37,0.38,0.37,0.0,0.37,0.37,0.35,0.36,0.3,0.0,0.33,0.36,0.3,0.35,0.36,0.33,0.26,0.33,0.37,0.3,0.33,0.3,0.31,0.35,0.29,0.32,0.32,0.31,0.35,0.35,0.29,0.3,0.3,0.3,0.34,0.37,0.29,0.31,0.31,0.3,0.28,0.27,0.27,0.28,0.0,0.3,0.29,0.31,0.28,0.31,0.31,0.27,0.29,0.29,0.31,0.3,0.0,0.24,0.25,0.29,0.29,0.29,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.24,0.28,0.36,0.28,0.29,0.27,0.29,0.3,0.28,0.26,0.26,0.27,0.25,0.27,0.0,0.28,0.28,0.27,0.28,0.22,0.27,0.28,0.28,0.22,0.29,0.23,0.27,0.25,0.26,0.26,0.26,0.26,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.24,0.27,0.26,0.25,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.0,0.0,0.25,0.23,0.23,0.25,0.0,0.23,0.0,0.24,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.24,0.0,0.24,0.23,0.24,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.27,0.24,0.25,0.0,0.0,0.24,0.23,0.22,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44
10/13/2021,1.66,0.76,0.63,0.63,0.62,0.57,0.56,0.6,0.59,0.53,0.61,0.53,0.51,0.55,0.65,0.47,0.5,0.47,0.5,0.59,0.43,0.52,0.53,0.5,0.43,0.54,0.42,0.46,0.41,0.43,0.36,0.4,0.41,0.4,0.4,0.39,0.36,0.39,0.39,0.36,0.38,0.41,0.41,0.38,0.34,0.35,0.36,0.38,0.35,0.4,0.37,0.38,0.37,0.0,0.37,0.37,0.35,0.36,0.3,0.0,0.33,0.36,0.3,0.35,0.36,0.33,0.26,0.33,0.37,0.3,0.33,0.3,0.31,0.35,0.29,0.32,0.32,0.31,0.35,0.35,0.29,0.3,0.3,0.3,0.34,0.37,0.29,0.31,0.31,0.3,0.28,0.27,0.27,0.28,0.0,0.3,0.29,0.31,0.28,0.31,0.31,0.27,0.29,0.29,0.31,0.3,0.0,0.24,0.25,0.29,0.29,0.29,0.27,0.0,0.32,0.28,0.24,0.25,0.3,0.24,0.28,0.36,0.28,0.29,0.27,0.29,0.3,0.28,0.26,0.26,0.27,0.25,0.27,0.0,0.28,0.28,0.27,0.28,0.22,0.27,0.28,0.28,0.22,0.29,0.23,0.27,0.25,0.26,0.26,0.26,0.26,0.24,0.23,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.24,0.27,0.26,0.25,0.27,0.0,0.0,0.23,0.0,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.0,0.0,0.25,0.23,0.23,0.25,0.0,0.23,0.0,0.24,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.23,0.24,0.0,0.24,0.23,0.24,0.23,0.23,0.22,0.0,0.24,0.0,0.26,0.27,0.24,0.25,0.0,0.0,0.24,0.23,0.22,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.24,0.0,0.0,0.0,0.23,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.44
10/14/2021,1.67,0.74,0.64,0.63,0.64,0.57,0.56,0.59,0.58,0.53,0.61,0.54,0.52,0.55,0.65,0.48,0.49,0.47,0.51,0.59,0.43,0.52,0.54,0.5,0.43,0.52,0.43,0.46,0.41,0.44,0.36,0.4,0.42,0.41,0.39,0.37,0.36,0.39,0.4,0.37,0.38,0.41,0.41,0.39,0.35,0.36,0.35,0.39,0.35,0.39,0.37,0.38,0.36,0.0,0.37,0.36,0.35,0.36,0.3,0.0,0.34,0.36,0.3,0.36,0.36,0.33,0.26,0.33,0.37,0.3,0.33,0.31,0.31,0.35,0.29,0.31,0.32,0.31,0.36,0.34,0.29,0.3,0.3,0.29,0.34,0.37,0.28,0.31,0.3,0.3,0.28,0.28,0.27,0.28,0.0,0.31,0.29,0.31,0.28,0.31,0.3,0.27,0.29,0.29,0.31,0.3,0.0,0.24,0.25,0.29,0.29,0.28,0.27,0.0,0.32,0.28,0.23,0.25,0.3,0.24,0.28,0.37,0.28,0.28,0.26,0.29,0.3,0.28,0.26,0.26,0.27,0.25,0.27,0.0,0.28,0.27,0.26,0.28,0.22,0.27,0.27,0.28,0.22,0.29,0.23,0.26,0.25,0.26,0.26,0.26,0.25,0.24,0.22,0.24,0.26,0.25,0.22,0.0,0.28,0.23,0.24,0.27,0.26,0.25,0.26,0.0,0.0,0.23,0.0,0.28,0.0,0.25,0.34,0.25,0.0,0.26,0.0,0.23,0.0,0.26,0.23,0.0,0.24,0.22,0.23,0.25,0.0,0.24,0.0,0.24,0.0,0.24,0.0,0.23,0.24,0.0,0.24,0.23,0.24,0.24,0.0,0.24,0.23,0.24,0.23,0.23,0.22,0.0,0.24,0.0,0.27,0.26,0.24,0.25,0.0,0.0,0.24,0.23,0.0,0.26,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.25,0.0,0.0,0.0,0.23,0.23,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.41
